"","rt","est","resp","laten","good","SU","Age","Sex"
"2200",250,1,4,664350,1,26,18,"M"
"2201",405,1,4,37863,1,10,19,"M"
"2202",280,1,4,39129,1,10,19,"M"
"2203",267,1,4,40659,1,10,19,"M"
"2204",-99,2,-99,42097,1,10,19,"M"
"2205",313,1,4,43191,1,10,19,"M"
"2206",234,1,4,45129,1,10,19,"M"
"2207",343,1,4,47004,1,10,19,"M"
"2208",250,2,4,49222,1,10,19,"M"
"2209",-99,1,-99,50441,1,10,19,"M"
"2210",234,2,4,52472,1,10,19,"M"
"2211",-99,1,-99,53722,1,10,19,"M"
"2212",313,1,4,55034,1,10,19,"M"
"2213",236,1,4,56768,1,10,19,"M"
"2214",-99,2,-99,58159,1,10,19,"M"
"2215",204,1,4,60034,1,10,19,"M"
"2216",204,1,4,61768,1,10,19,"M"
"2217",265,1,4,62691,1,10,19,"M"
"2218",-99,2,-99,63691,1,10,19,"M"
"2219",218,1,4,64754,1,10,19,"M"
"2220",264,1,4,66379,1,10,19,"M"
"2221",280,1,4,67613,1,10,19,"M"
"2222",-99,2,-99,68879,1,10,19,"M"
"2223",297,1,4,71004,1,10,19,"M"
"2224",297,1,4,72629,1,10,19,"M"
"2225",282,1,4,73956,1,10,19,"M"
"2226",234,1,4,75659,1,10,19,"M"
"2227",282,1,4,77972,1,10,19,"M"
"2228",-99,2,-99,79004,1,10,19,"M"
"2229",235,1,4,79956,1,10,19,"M"
"2230",234,1,4,81909,1,10,19,"M"
"2231",280,1,4,83879,1,10,19,"M"
"2232",282,1,4,85347,1,10,19,"M"
"2233",234,1,4,86847,1,10,19,"M"
"2234",-99,2,-99,88831,1,10,19,"M"
"2235",217,1,4,91051,1,10,19,"M"
"2236",236,1,4,92268,1,10,19,"M"
"2237",-99,1,-99,94659,1,10,19,"M"
"2238",204,1,4,96409,1,10,19,"M"
"2239",250,1,4,97816,1,10,19,"M"
"2240",218,1,4,99816,1,10,19,"M"
"2241",266,1,4,100847,1,10,19,"M"
"2242",-99,2,-99,102738,1,10,19,"M"
"2243",219,1,4,104847,1,10,19,"M"
"2244",236,1,4,106018,1,10,19,"M"
"2245",220,1,4,108143,1,10,19,"M"
"2246",250,1,4,109629,1,10,19,"M"
"2247",266,1,4,111738,1,10,19,"M"
"2248",-99,2,-99,112988,1,10,19,"M"
"2249",234,1,4,115222,1,10,19,"M"
"2250",359,1,4,116409,1,10,19,"M"
"2251",236,1,4,117893,1,10,19,"M"
"2252",234,1,4,119238,1,10,19,"M"
"2253",235,1,4,120331,1,10,19,"M"
"2254",220,2,4,122081,1,10,19,"M"
"2255",202,1,4,124004,1,10,19,"M"
"2256",218,1,4,125566,1,10,19,"M"
"2257",313,1,4,126893,1,10,19,"M"
"2258",-99,2,-99,129143,1,10,19,"M"
"2259",234,1,4,130784,1,10,19,"M"
"2260",265,1,4,132816,1,10,19,"M"
"2261",328,1,4,133801,1,10,19,"M"
"2262",266,1,4,134738,1,10,19,"M"
"2263",-99,1,-99,136831,1,10,19,"M"
"2264",-99,2,-99,138426,1,10,19,"M"
"2265",250,1,4,140706,1,10,19,"M"
"2266",234,1,4,141754,1,10,19,"M"
"2267",234,1,4,143597,1,10,19,"M"
"2268",-99,2,-99,145456,1,10,19,"M"
"2269",266,1,4,147331,1,10,19,"M"
"2270",250,1,4,149081,1,10,19,"M"
"2271",-99,1,-99,150301,1,10,19,"M"
"2272",-99,1,-99,152051,1,10,19,"M"
"2273",-99,1,-99,152988,1,10,19,"M"
"2274",250,1,4,155379,1,10,19,"M"
"2275",220,1,4,157706,1,10,19,"M"
"2276",-99,2,-99,158754,1,10,19,"M"
"2277",217,1,4,159926,1,10,19,"M"
"2278",218,2,4,161566,1,10,19,"M"
"2279",250,1,4,162909,1,10,19,"M"
"2280",283,1,4,164518,1,10,19,"M"
"2281",250,1,4,166097,1,10,19,"M"
"2282",265,1,4,168316,1,10,19,"M"
"2283",250,1,4,169784,1,10,19,"M"
"2284",234,2,4,171347,1,10,19,"M"
"2285",236,1,4,173643,1,10,19,"M"
"2286",298,1,4,175581,1,10,19,"M"
"2287",218,1,4,176629,1,10,19,"M"
"2288",-99,1,-99,178909,1,10,19,"M"
"2289",234,1,4,180129,1,10,19,"M"
"2290",234,1,4,182347,1,10,19,"M"
"2291",235,1,4,184066,1,10,19,"M"
"2292",-99,2,-99,185191,1,10,19,"M"
"2293",283,1,4,187268,1,10,19,"M"
"2294",235,1,4,189581,1,10,19,"M"
"2295",250,1,4,191301,1,10,19,"M"
"2296",235,1,4,193566,1,10,19,"M"
"2297",-99,1,-99,194597,1,10,19,"M"
"2298",236,1,4,195643,1,10,19,"M"
"2299",234,1,4,197909,1,10,19,"M"
"2300",-99,2,-99,199222,1,10,19,"M"
"2301",361,1,4,285018,1,10,19,"M"
"2302",-99,2,-99,287301,1,10,19,"M"
"2303",327,1,4,288754,1,10,19,"M"
"2304",-99,2,-99,290643,1,10,19,"M"
"2305",-99,1,-99,291768,1,10,19,"M"
"2306",235,1,4,293941,1,10,19,"M"
"2307",266,1,4,295113,1,10,19,"M"
"2308",297,1,4,296034,1,10,19,"M"
"2309",282,1,4,297034,1,10,19,"M"
"2310",-99,2,-99,298363,1,10,19,"M"
"2311",204,1,4,299893,1,10,19,"M"
"2312",265,1,4,301176,1,10,19,"M"
"2313",250,1,4,303518,1,10,19,"M"
"2314",-99,1,-99,304956,1,10,19,"M"
"2315",220,1,4,306659,1,10,19,"M"
"2316",280,1,4,308488,1,10,19,"M"
"2317",345,1,4,309706,1,10,19,"M"
"2318",-99,2,-99,311379,1,10,19,"M"
"2319",220,1,4,313393,1,10,19,"M"
"2320",220,2,4,314768,1,10,19,"M"
"2321",280,1,4,316379,1,10,19,"M"
"2322",312,1,4,317801,1,10,19,"M"
"2323",264,1,4,320129,1,10,19,"M"
"2324",327,1,4,321941,1,10,19,"M"
"2325",359,1,4,323129,1,10,19,"M"
"2326",202,1,4,324879,1,10,19,"M"
"2327",217,1,4,326426,1,10,19,"M"
"2328",-99,2,-99,327643,1,10,19,"M"
"2329",203,1,4,329738,1,10,19,"M"
"2330",391,1,4,330847,1,10,19,"M"
"2331",250,1,4,333018,1,10,19,"M"
"2332",265,1,4,334441,1,10,19,"M"
"2333",265,1,4,335441,1,10,19,"M"
"2334",250,1,4,337081,1,10,19,"M"
"2335",250,1,4,338472,1,10,19,"M"
"2336",-99,2,-99,339488,1,10,19,"M"
"2337",234,1,4,340863,1,10,19,"M"
"2338",234,1,4,342784,1,10,19,"M"
"2339",358,1,4,344176,1,10,19,"M"
"2340",282,1,4,345081,1,10,19,"M"
"2341",219,1,4,346597,1,10,19,"M"
"2342",233,2,4,348426,1,10,19,"M"
"2343",358,1,4,349426,1,10,19,"M"
"2344",220,1,4,351456,1,10,19,"M"
"2345",250,1,4,352941,1,10,19,"M"
"2346",235,1,4,354191,1,10,19,"M"
"2347",281,1,4,355816,1,10,19,"M"
"2348",280,1,4,358176,1,10,19,"M"
"2349",625,1,4,359472,1,10,19,"M"
"2350",-99,2,-99,360643,1,10,19,"M"
"2351",204,1,4,363018,1,10,19,"M"
"2352",203,2,4,365081,1,10,19,"M"
"2353",217,1,4,367426,1,10,19,"M"
"2354",220,1,4,368456,1,10,19,"M"
"2355",236,1,4,369393,1,10,19,"M"
"2356",250,2,4,370566,1,10,19,"M"
"2357",187,1,4,372081,1,10,19,"M"
"2358",220,2,4,373831,1,10,19,"M"
"2359",266,1,4,376081,1,10,19,"M"
"2360",203,1,4,378206,1,10,19,"M"
"2361",220,1,4,380206,1,10,19,"M"
"2362",-99,2,-99,381331,1,10,19,"M"
"2363",313,1,4,382534,1,10,19,"M"
"2364",266,2,4,384738,1,10,19,"M"
"2365",-99,1,-99,386004,1,10,19,"M"
"2366",218,1,4,387691,1,10,19,"M"
"2367",219,1,4,390097,1,10,19,"M"
"2368",250,1,4,392034,1,10,19,"M"
"2369",375,1,4,392972,1,10,19,"M"
"2370",609,1,4,395238,1,10,19,"M"
"2371",297,1,4,397254,1,10,19,"M"
"2372",-99,2,-99,399129,1,10,19,"M"
"2373",313,1,4,400238,1,10,19,"M"
"2374",297,1,4,401534,1,10,19,"M"
"2375",297,1,4,402816,1,10,19,"M"
"2376",297,1,4,403941,1,10,19,"M"
"2377",313,1,4,404941,1,10,19,"M"
"2378",220,1,4,406409,1,10,19,"M"
"2379",327,1,4,407441,1,10,19,"M"
"2380",-99,2,-99,409254,1,10,19,"M"
"2381",235,1,4,411331,1,10,19,"M"
"2382",298,1,4,413143,1,10,19,"M"
"2383",235,1,4,414941,1,10,19,"M"
"2384",-99,2,-99,416284,1,10,19,"M"
"2385",217,1,4,418676,1,10,19,"M"
"2386",220,1,4,421034,1,10,19,"M"
"2387",-99,1,-99,422034,1,10,19,"M"
"2388",280,1,4,423254,1,10,19,"M"
"2389",204,1,4,425018,1,10,19,"M"
"2390",235,2,4,426691,1,10,19,"M"
"2391",187,1,4,428097,1,10,19,"M"
"2392",265,1,4,429676,1,10,19,"M"
"2393",298,1,4,430581,1,10,19,"M"
"2394",-99,2,-99,432879,1,10,19,"M"
"2395",204,1,4,435034,1,10,19,"M"
"2396",265,1,4,436176,1,10,19,"M"
"2397",264,1,4,437629,1,10,19,"M"
"2398",266,1,4,439018,1,10,19,"M"
"2399",266,1,4,440472,1,10,19,"M"
"2400",-99,2,-99,441472,1,10,19,"M"
"2401",375,1,4,480659,1,10,19,"M"
"2402",234,1,4,482472,1,10,19,"M"
"2403",220,1,4,484831,1,10,19,"M"
"2404",265,1,4,486176,1,10,19,"M"
"2405",220,1,4,488581,1,10,19,"M"
"2406",264,2,4,490754,1,10,19,"M"
"2407",236,1,4,492893,1,10,19,"M"
"2408",233,2,4,495301,1,10,19,"M"
"2409",312,1,4,496504,1,10,19,"M"
"2410",234,1,4,497597,1,10,19,"M"
"2411",266,1,4,499613,1,10,19,"M"
"2412",218,1,4,501504,1,10,19,"M"
"2413",250,1,4,502879,1,10,19,"M"
"2414",-99,2,-99,504206,1,10,19,"M"
"2415",218,1,4,506566,1,10,19,"M"
"2416",234,1,4,507754,1,10,19,"M"
"2417",280,1,4,509676,1,10,19,"M"
"2418",-99,2,-99,510988,1,10,19,"M"
"2419",250,1,4,513018,1,10,19,"M"
"2420",266,1,4,514347,1,10,19,"M"
"2421",236,1,4,515768,1,10,19,"M"
"2422",-99,2,-99,517316,1,10,19,"M"
"2423",218,1,4,519379,1,10,19,"M"
"2424",328,1,4,520363,1,10,19,"M"
"2425",267,1,4,522534,1,10,19,"M"
"2426",-99,2,-99,524206,1,10,19,"M"
"2427",234,1,4,526597,1,10,19,"M"
"2428",250,1,4,528129,1,10,19,"M"
"2429",327,1,4,530129,1,10,19,"M"
"2430",266,1,4,531488,1,10,19,"M"
"2431",266,1,4,532893,1,10,19,"M"
"2432",-99,2,-99,535176,1,10,19,"M"
"2433",266,1,4,536268,1,10,19,"M"
"2434",-99,2,-99,538488,1,10,19,"M"
"2435",235,1,4,540581,1,10,19,"M"
"2436",234,1,4,542613,1,10,19,"M"
"2437",234,1,4,543722,1,10,19,"M"
"2438",218,1,4,545488,1,10,19,"M"
"2439",234,1,4,547488,1,10,19,"M"
"2440",218,2,4,548879,1,10,19,"M"
"2441",267,1,4,550159,1,10,19,"M"
"2442",328,1,4,552426,1,10,19,"M"
"2443",234,1,4,553863,1,10,19,"M"
"2444",280,1,4,555113,1,10,19,"M"
"2445",313,1,4,556066,1,10,19,"M"
"2446",-99,2,-99,557393,1,10,19,"M"
"2447",220,1,4,559659,1,10,19,"M"
"2448",296,1,4,561301,1,10,19,"M"
"2449",220,1,4,562909,1,10,19,"M"
"2450",-99,2,-99,564472,1,10,19,"M"
"2451",250,1,4,566816,1,10,19,"M"
"2452",235,1,4,568206,1,10,19,"M"
"2453",234,1,4,569988,1,10,19,"M"
"2454",204,1,4,571643,1,10,19,"M"
"2455",250,1,4,573597,1,10,19,"M"
"2456",234,2,4,575347,1,10,19,"M"
"2457",250,1,4,576676,1,10,19,"M"
"2458",234,1,4,578909,1,10,19,"M"
"2459",218,1,4,580629,1,10,19,"M"
"2460",266,2,4,582393,1,10,19,"M"
"2461",203,1,4,583956,1,10,19,"M"
"2462",282,1,4,585097,1,10,19,"M"
"2463",266,1,4,586238,1,10,19,"M"
"2464",313,1,4,587893,1,10,19,"M"
"2465",266,1,4,589597,1,10,19,"M"
"2466",-99,2,-99,591972,1,10,19,"M"
"2467",217,1,4,594051,1,10,19,"M"
"2468",328,1,4,595863,1,10,19,"M"
"2469",298,1,4,596893,1,10,19,"M"
"2470",-99,2,-99,598518,1,10,19,"M"
"2471",250,1,4,600691,1,10,19,"M"
"2472",219,1,4,602597,1,10,19,"M"
"2473",218,1,4,604629,1,10,19,"M"
"2474",250,1,4,606191,1,10,19,"M"
"2475",250,1,4,608393,1,10,19,"M"
"2476",283,2,4,610643,1,10,19,"M"
"2477",265,1,4,611691,1,10,19,"M"
"2478",235,1,4,613081,1,10,19,"M"
"2479",266,1,4,614863,1,10,19,"M"
"2480",296,1,4,616972,1,10,19,"M"
"2481",266,1,4,618706,1,10,19,"M"
"2482",-99,1,-99,621081,1,10,19,"M"
"2483",218,1,4,623191,1,10,19,"M"
"2484",296,2,4,624347,1,10,19,"M"
"2485",235,1,4,625706,1,10,19,"M"
"2486",220,1,4,627831,1,10,19,"M"
"2487",250,1,4,628893,1,10,19,"M"
"2488",297,1,4,631066,1,10,19,"M"
"2489",280,1,4,632426,1,10,19,"M"
"2490",235,2,4,634206,1,10,19,"M"
"2491",250,1,4,636331,1,10,19,"M"
"2492",235,1,4,638441,1,10,19,"M"
"2493",266,1,4,639488,1,10,19,"M"
"2494",265,1,4,641676,1,10,19,"M"
"2495",266,1,4,643956,1,10,19,"M"
"2496",235,1,4,646331,1,10,19,"M"
"2497",359,1,4,648488,1,10,19,"M"
"2498",-99,2,-99,650363,1,10,19,"M"
"2499",266,1,4,651488,1,10,19,"M"
"2500",203,1,4,653551,1,10,19,"M"
"2501",375,1,4,36839,1,23,18,"M"
"2502",467,2,4,38122,1,23,18,"M"
"2503",345,1,4,40277,1,23,18,"M"
"2504",375,1,4,42262,1,23,18,"M"
"2505",281,1,4,43262,1,23,18,"M"
"2506",-99,2,-99,45527,1,23,18,"M"
"2507",280,1,4,47809,1,23,18,"M"
"2508",298,1,4,49527,1,23,18,"M"
"2509",297,1,4,51825,1,23,18,"M"
"2510",280,1,4,53575,1,23,18,"M"
"2511",298,1,4,54777,1,23,18,"M"
"2512",265,1,4,56637,1,23,18,"M"
"2513",375,1,4,58402,1,23,18,"M"
"2514",-99,2,-99,59434,1,23,18,"M"
"2515",250,1,4,60684,1,23,18,"M"
"2516",298,1,4,62652,1,23,18,"M"
"2517",280,1,4,64809,1,23,18,"M"
"2518",280,1,4,65872,1,23,18,"M"
"2519",266,1,4,67434,1,23,18,"M"
"2520",280,1,4,69684,1,23,18,"M"
"2521",328,1,4,71184,1,23,18,"M"
"2522",296,2,4,73434,1,23,18,"M"
"2523",313,1,4,75684,1,23,18,"M"
"2524",328,1,4,77527,1,23,18,"M"
"2525",265,1,4,79122,1,23,18,"M"
"2526",437,1,4,81200,1,23,18,"M"
"2527",343,1,4,82137,1,23,18,"M"
"2528",-99,2,-99,83527,1,23,18,"M"
"2529",265,1,4,85872,1,23,18,"M"
"2530",250,1,4,86997,1,23,18,"M"
"2531",266,1,4,87902,1,23,18,"M"
"2532",329,1,4,89855,1,23,18,"M"
"2533",264,1,4,92075,1,23,18,"M"
"2534",-99,2,-99,93450,1,23,18,"M"
"2535",283,1,4,94464,1,23,18,"M"
"2536",280,1,4,96700,1,23,18,"M"
"2537",297,1,4,98575,1,23,18,"M"
"2538",297,1,4,99605,1,23,18,"M"
"2539",281,1,4,100637,1,23,18,"M"
"2540",282,1,4,101652,1,23,18,"M"
"2541",280,1,4,103575,1,23,18,"M"
"2542",-99,2,-99,105247,1,23,18,"M"
"2543",329,1,4,106168,1,23,18,"M"
"2544",296,1,4,107247,1,23,18,"M"
"2545",234,1,4,108855,1,23,18,"M"
"2546",312,1,4,111247,1,23,18,"M"
"2547",375,1,4,112184,1,23,18,"M"
"2548",438,1,4,114184,1,23,18,"M"
"2549",266,1,4,115418,1,23,18,"M"
"2550",-99,2,-99,116918,1,23,18,"M"
"2551",282,1,4,118293,1,23,18,"M"
"2552",358,1,4,119747,1,23,18,"M"
"2553",233,1,4,121747,1,23,18,"M"
"2554",312,1,4,123200,1,23,18,"M"
"2555",282,1,4,124902,1,23,18,"M"
"2556",204,1,4,126043,1,23,18,"M"
"2557",266,1,4,127839,1,23,18,"M"
"2558",280,2,4,130059,1,23,18,"M"
"2559",296,1,4,131793,1,23,18,"M"
"2560",296,1,4,133543,1,23,18,"M"
"2561",312,1,4,135168,1,23,18,"M"
"2562",282,2,4,137293,1,23,18,"M"
"2563",345,1,4,138527,1,23,18,"M"
"2564",405,1,4,139825,1,23,18,"M"
"2565",312,1,4,140777,1,23,18,"M"
"2566",313,1,4,142012,1,23,18,"M"
"2567",328,1,4,143622,1,23,18,"M"
"2568",343,1,4,145559,1,23,18,"M"
"2569",421,1,4,147293,1,23,18,"M"
"2570",-99,2,-99,149089,1,23,18,"M"
"2571",296,1,4,151059,1,23,18,"M"
"2572",266,1,4,152059,1,23,18,"M"
"2573",298,1,4,154089,1,23,18,"M"
"2574",-99,2,-99,155480,1,23,18,"M"
"2575",298,1,4,156964,1,23,18,"M"
"2576",282,2,4,158480,1,23,18,"M"
"2577",266,1,4,160793,1,23,18,"M"
"2578",-99,2,-99,162872,1,23,18,"M"
"2579",297,1,4,163855,1,23,18,"M"
"2580",298,1,4,165464,1,23,18,"M"
"2581",281,1,4,167637,1,23,18,"M"
"2582",283,1,4,169089,1,23,18,"M"
"2583",281,1,4,171262,1,23,18,"M"
"2584",-99,2,-99,173089,1,23,18,"M"
"2585",296,1,4,174918,1,23,18,"M"
"2586",329,1,4,176964,1,23,18,"M"
"2587",297,1,4,178762,1,23,18,"M"
"2588",375,1,4,179980,1,23,18,"M"
"2589",280,1,4,181559,1,23,18,"M"
"2590",-99,2,-99,183809,1,23,18,"M"
"2591",345,1,4,185152,1,23,18,"M"
"2592",-99,2,-99,186402,1,23,18,"M"
"2593",250,1,4,188012,1,23,18,"M"
"2594",391,1,4,188934,1,23,18,"M"
"2595",280,1,4,189950,1,23,18,"M"
"2596",391,1,4,191214,1,23,18,"M"
"2597",375,1,4,193214,1,23,18,"M"
"2598",578,1,4,195122,1,23,18,"M"
"2599",266,1,4,196214,1,23,18,"M"
"2600",-99,2,-99,198152,1,23,18,"M"
"2601",345,1,4,237652,1,23,18,"M"
"2602",-99,2,-99,239089,1,23,18,"M"
"2603",282,1,4,240543,1,23,18,"M"
"2604",266,1,4,241668,1,23,18,"M"
"2605",297,1,4,243575,1,23,18,"M"
"2606",328,1,4,245152,1,23,18,"M"
"2607",282,1,4,246230,1,23,18,"M"
"2608",297,1,4,248105,1,23,18,"M"
"2609",264,1,4,249575,1,23,18,"M"
"2610",250,2,4,251512,1,23,18,"M"
"2611",391,1,4,253777,1,23,18,"M"
"2612",328,1,4,255559,1,23,18,"M"
"2613",361,1,4,257714,1,23,18,"M"
"2614",-99,2,-99,259105,1,23,18,"M"
"2615",298,1,4,260839,1,23,18,"M"
"2616",280,1,4,262825,1,23,18,"M"
"2617",234,1,4,264980,1,23,18,"M"
"2618",250,2,4,266168,1,23,18,"M"
"2619",267,1,4,268230,1,23,18,"M"
"2620",282,1,4,269605,1,23,18,"M"
"2621",250,1,4,270839,1,23,18,"M"
"2622",-99,2,-99,272418,1,23,18,"M"
"2623",267,1,4,274730,1,23,18,"M"
"2624",265,1,4,277122,1,23,18,"M"
"2625",280,1,4,279075,1,23,18,"M"
"2626",282,2,4,281277,1,23,18,"M"
"2627",343,1,4,282434,1,23,18,"M"
"2628",-99,2,-99,283637,1,23,18,"M"
"2629",313,1,4,285887,1,23,18,"M"
"2630",329,1,4,287089,1,23,18,"M"
"2631",313,1,4,288589,1,23,18,"M"
"2632",360,1,4,290527,1,23,18,"M"
"2633",328,1,4,292622,1,23,18,"M"
"2634",-99,2,-99,293902,1,23,18,"M"
"2635",266,1,4,296059,1,23,18,"M"
"2636",-99,2,-99,298464,1,23,18,"M"
"2637",250,1,4,300309,1,23,18,"M"
"2638",375,1,4,301809,1,23,18,"M"
"2639",313,1,4,303339,1,23,18,"M"
"2640",296,1,4,304293,1,23,18,"M"
"2641",250,1,4,305355,1,23,18,"M"
"2642",234,2,4,306293,1,23,18,"M"
"2643",266,1,4,307589,1,23,18,"M"
"2644",265,1,4,309387,1,23,18,"M"
"2645",250,1,4,310527,1,23,18,"M"
"2646",360,1,4,312637,1,23,18,"M"
"2647",297,1,4,313855,1,23,18,"M"
"2648",313,2,4,315605,1,23,18,"M"
"2649",250,1,4,317137,1,23,18,"M"
"2650",267,2,4,318980,1,23,18,"M"
"2651",470,1,4,321339,1,23,18,"M"
"2652",298,1,4,322527,1,23,18,"M"
"2653",515,1,4,323497,1,23,18,"M"
"2654",343,1,4,325887,1,23,18,"M"
"2655",328,1,4,327247,1,23,18,"M"
"2656",329,1,4,328418,1,23,18,"M"
"2657",298,1,4,330214,1,23,18,"M"
"2658",250,2,4,331622,1,23,18,"M"
"2659",250,1,4,333700,1,23,18,"M"
"2660",298,1,4,336027,1,23,18,"M"
"2661",217,1,4,337497,1,23,18,"M"
"2662",267,1,4,339230,1,23,18,"M"
"2663",297,1,4,340512,1,23,18,"M"
"2664",-99,2,-99,342325,1,23,18,"M"
"2665",280,1,4,344184,1,23,18,"M"
"2666",296,1,4,346543,1,23,18,"M"
"2667",375,1,4,348793,1,23,18,"M"
"2668",282,1,4,350527,1,23,18,"M"
"2669",250,1,4,352059,1,23,18,"M"
"2670",-99,2,-99,354137,1,23,18,"M"
"2671",267,1,4,355230,1,23,18,"M"
"2672",297,1,4,356605,1,23,18,"M"
"2673",250,1,4,357934,1,23,18,"M"
"2674",234,2,4,360043,1,23,18,"M"
"2675",250,1,4,361777,1,23,18,"M"
"2676",281,1,4,363137,1,23,18,"M"
"2677",297,1,4,364950,1,23,18,"M"
"2678",-99,2,-99,366777,1,23,18,"M"
"2679",281,1,4,367887,1,23,18,"M"
"2680",312,1,4,369293,1,23,18,"M"
"2681",405,1,4,370309,1,23,18,"M"
"2682",235,1,4,371402,1,23,18,"M"
"2683",296,1,4,373168,1,23,18,"M"
"2684",-99,2,-99,375168,1,23,18,"M"
"2685",298,1,4,376839,1,23,18,"M"
"2686",266,1,4,378339,1,23,18,"M"
"2687",282,1,4,379793,1,23,18,"M"
"2688",298,2,4,381089,1,23,18,"M"
"2689",343,1,4,382434,1,23,18,"M"
"2690",-99,2,-99,384214,1,23,18,"M"
"2691",235,1,4,385902,1,23,18,"M"
"2692",389,1,4,388075,1,23,18,"M"
"2693",234,1,4,390184,1,23,18,"M"
"2694",250,2,4,391700,1,23,18,"M"
"2695",327,1,4,392700,1,23,18,"M"
"2696",-99,2,-99,393902,1,23,18,"M"
"2697",282,1,4,396168,1,23,18,"M"
"2698",359,1,4,397184,1,23,18,"M"
"2699",297,1,4,399450,1,23,18,"M"
"2700",297,1,4,400730,1,23,18,"M"
"2701",327,1,4,445762,1,23,18,"M"
"2702",282,1,4,447543,1,23,18,"M"
"2703",283,1,4,449839,1,23,18,"M"
"2704",-99,2,-99,451059,1,23,18,"M"
"2705",329,1,4,452793,1,23,18,"M"
"2706",329,1,4,454355,1,23,18,"M"
"2707",282,1,4,456277,1,23,18,"M"
"2708",-99,2,-99,457450,1,23,18,"M"
"2709",264,1,4,458825,1,23,18,"M"
"2710",-99,2,-99,461214,1,23,18,"M"
"2711",343,1,4,463184,1,23,18,"M"
"2712",297,1,4,464262,1,23,18,"M"
"2713",280,1,4,465934,1,23,18,"M"
"2714",312,1,4,468247,1,23,18,"M"
"2715",390,1,4,470637,1,23,18,"M"
"2716",-99,2,-99,472730,1,23,18,"M"
"2717",313,1,4,473762,1,23,18,"M"
"2718",-99,2,-99,474902,1,23,18,"M"
"2719",250,1,4,476277,1,23,18,"M"
"2720",296,1,4,477997,1,23,18,"M"
"2721",329,1,4,479605,1,23,18,"M"
"2722",-99,2,-99,481839,1,23,18,"M"
"2723",297,1,4,484137,1,23,18,"M"
"2724",265,1,4,486387,1,23,18,"M"
"2725",297,1,4,487637,1,23,18,"M"
"2726",282,1,4,489652,1,23,18,"M"
"2727",265,1,4,491122,1,23,18,"M"
"2728",236,2,4,492464,1,23,18,"M"
"2729",423,1,4,494652,1,23,18,"M"
"2730",329,1,4,496089,1,23,18,"M"
"2731",280,1,4,498059,1,23,18,"M"
"2732",345,1,4,500089,1,23,18,"M"
"2733",327,1,4,502325,1,23,18,"M"
"2734",390,1,4,503372,1,23,18,"M"
"2735",282,1,4,505527,1,23,18,"M"
"2736",-99,2,-99,507668,1,23,18,"M"
"2737",282,1,4,509027,1,23,18,"M"
"2738",405,1,4,509997,1,23,18,"M"
"2739",236,1,4,512089,1,23,18,"M"
"2740",264,2,4,514450,1,23,18,"M"
"2741",391,1,4,515464,1,23,18,"M"
"2742",328,1,4,516434,1,23,18,"M"
"2743",297,1,4,518355,1,23,18,"M"
"2744",-99,2,-99,520105,1,23,18,"M"
"2745",266,1,4,522152,1,23,18,"M"
"2746",296,1,4,524434,1,23,18,"M"
"2747",297,1,4,525887,1,23,18,"M"
"2748",-99,2,-99,526950,1,23,18,"M"
"2749",281,1,4,529262,1,23,18,"M"
"2750",265,1,4,530762,1,23,18,"M"
"2751",296,1,4,532997,1,23,18,"M"
"2752",313,1,4,534934,1,23,18,"M"
"2753",454,1,4,536480,1,23,18,"M"
"2754",313,1,4,538012,1,23,18,"M"
"2755",265,1,4,539887,1,23,18,"M"
"2756",-99,2,-99,541105,1,23,18,"M"
"2757",250,1,4,543372,1,23,18,"M"
"2758",-99,2,-99,545434,1,23,18,"M"
"2759",265,1,4,547637,1,23,18,"M"
"2760",264,1,4,549200,1,23,18,"M"
"2761",483,1,4,550872,1,23,18,"M"
"2762",-99,2,-99,552543,1,23,18,"M"
"2763",250,1,4,554622,1,23,18,"M"
"2764",313,1,4,555714,1,23,18,"M"
"2765",296,1,4,556809,1,23,18,"M"
"2766",280,1,4,558497,1,23,18,"M"
"2767",313,1,4,559684,1,23,18,"M"
"2768",-99,2,-99,561043,1,23,18,"M"
"2769",234,1,4,563043,1,23,18,"M"
"2770",343,1,4,564075,1,23,18,"M"
"2771",280,1,4,565700,1,23,18,"M"
"2772",-99,2,-99,566762,1,23,18,"M"
"2773",234,1,4,568200,1,23,18,"M"
"2774",265,1,4,569512,1,23,18,"M"
"2775",218,1,4,571200,1,23,18,"M"
"2776",296,2,4,573434,1,23,18,"M"
"2777",312,1,4,575543,1,23,18,"M"
"2778",297,1,4,577700,1,23,18,"M"
"2779",280,1,4,579200,1,23,18,"M"
"2780",-99,2,-99,580293,1,23,18,"M"
"2781",312,1,4,581372,1,23,18,"M"
"2782",283,1,4,583089,1,23,18,"M"
"2783",264,1,4,584575,1,23,18,"M"
"2784",250,1,4,586575,1,23,18,"M"
"2785",297,1,4,587950,1,23,18,"M"
"2786",250,1,4,590137,1,23,18,"M"
"2787",297,1,4,591230,1,23,18,"M"
"2788",235,2,4,592527,1,23,18,"M"
"2789",250,1,4,594512,1,23,18,"M"
"2790",236,1,4,595464,1,23,18,"M"
"2791",266,1,4,597652,1,23,18,"M"
"2792",-99,2,-99,599809,1,23,18,"M"
"2793",264,1,4,601575,1,23,18,"M"
"2794",-99,2,-99,602622,1,23,18,"M"
"2795",265,1,4,604747,1,23,18,"M"
"2796",-99,2,-99,606918,1,23,18,"M"
"2797",312,1,4,608293,1,23,18,"M"
"2798",-99,2,-99,609730,1,23,18,"M"
