onset	duration	value	response	rt	good	SU	misport_code	misport_port	misport_time	misport_time_error	seq
84.6465	1	10	1	460	1	MVMR_11091989	0	0	0	0	3
85.7964	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
86.9464	1	10	1	416	1	MVMR_11091989	0	0	0	0	1
88.4797	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
90.0129	1	10	1	325.5	1	MVMR_11091989	0	0	0	0	1
91.6129	1	10	1	309.5	1	MVMR_11091989	0	0	0	0	2
93.0295	1	10	1	460.9	1	MVMR_11091989	0	0	0	0	3
94.6627	1	10	1	459.7	1	MVMR_11091989	0	0	0	0	4
95.9793	1	10	1	455.1	1	MVMR_11091989	0	0	0	0	5
97.6959	1	10	1	370.4	1	MVMR_11091989	0	0	0	0	6
99.1292	1	10	1	377.2	1	MVMR_11091989	0	0	0	0	7
100.5625	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
101.9958	1	10	1	294.5	1	MVMR_11091989	0	0	0	0	1
103.479	1	10	1	411.5	1	MVMR_11091989	0	0	0	0	2
104.9123	1	10	1	402	1	MVMR_11091989	0	0	0	0	3
106.4788	1	21	1	291.5	1	MVMR_11091989	0	0	0	0	0
108.0455	1	10	1	532.8	1	MVMR_11091989	0	0	0	0	1
109.1455	1	10	1	536.8	1	MVMR_11091989	0	0	0	0	2
110.3788	1	10	1	855.5	1	MVMR_11091989	0	0	0	0	3
111.7287	1	10	1	497.6	1	MVMR_11091989	0	0	0	0	4
113.2453	1	10	1	1253	1	MVMR_11091989	0	0	0	0	5
115.0119	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
116.7785	1	10	1	359.8	1	MVMR_11091989	0	0	0	0	1
118.0784	1	10	1	419.9	1	MVMR_11091989	0	0	0	0	2
119.1784	1	10	1	423.8	1	MVMR_11091989	0	0	0	0	3
120.8283	1	10	1	485.9	1	MVMR_11091989	0	0	0	0	4
121.9449	1	10	1	409.3	1	MVMR_11091989	0	0	0	0	5
123.5949	1	10	1	423.3	1	MVMR_11091989	0	0	0	0	6
125.3614	1	10	1	320.8	1	MVMR_11091989	0	0	0	0	7
126.6447	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
129.028	1	10	1	302.2	1	MVMR_11091989	0	0	0	0	1
130.2279	1	10	1	398.2	1	MVMR_11091989	0	0	0	0	2
131.8112	1	10	1	319	1	MVMR_11091989	0	0	0	0	3
132.9112	1	10	1	466.9	1	MVMR_11091989	0	0	0	0	4
134.7277	1	10	1	298.4	1	MVMR_11091989	0	0	0	0	5
136.461	1	21	1	277.1	1	MVMR_11091989	0	0	0	0	0
138.1943	1	10	1	271.8	1	MVMR_11091989	0	0	0	0	1
139.6275	1	10	1	390.6	1	MVMR_11091989	0	0	0	0	2
140.9108	1	10	1	579.3	1	MVMR_11091989	0	0	0	0	3
142.7107	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
144.5107	1	10	1	355.3	1	MVMR_11091989	0	0	0	0	1
145.8939	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
147.2772	1	10	1	308.8	1	MVMR_11091989	0	0	0	0	1
149.0438	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
150.8104	1	10	1	327.6	1	MVMR_11091989	0	0	0	0	1
152.2937	1	10	1	412.3	1	MVMR_11091989	0	0	0	0	2
153.8936	1	10	1	428.4	1	MVMR_11091989	0	0	0	0	3
155.0269	1	10	1	527.1	1	MVMR_11091989	0	0	0	0	4
156.5602	1	10	1	465.8	1	MVMR_11091989	0	0	0	0	5
157.7768	1	10	1	497.2	1	MVMR_11091989	0	0	0	0	6
159.41	1	10	1	384	1	MVMR_11091989	0	0	0	0	7
161.21	1	21	1	343.9	1	MVMR_11091989	0	0	0	0	0
163.0099	1	10	1	304	1	MVMR_11091989	0	0	0	0	1
164.7098	1	10	1	444.1	1	MVMR_11091989	0	0	0	0	2
165.8097	1	10	1	512.2	1	MVMR_11091989	0	0	0	0	3
167.293	1	10	1	436.9	1	MVMR_11091989	0	0	0	0	4
169.1096	1	10	1	460.3	1	MVMR_11091989	0	0	0	0	5
170.2762	1	10	1	365.7	1	MVMR_11091989	0	0	0	0	6
171.6428	1	10	1	439.1	1	MVMR_11091989	0	0	0	0	7
173.1595	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
175.6427	1	10	1	439.1	1	MVMR_11091989	0	0	0	0	1
176.476	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
177.3093	1	10	1	436.5	1	MVMR_11091989	0	0	0	0	1
178.9259	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
180.5425	1	10	1	323.3	1	MVMR_11091989	0	0	0	0	1
181.9924	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
183.4424	1	10	1	303.4	1	MVMR_11091989	0	0	0	0	1
184.5421	1	10	1	531.7	1	MVMR_11091989	0	0	0	0	2
185.7256	1	10	1	388.2	1	MVMR_11091989	0	0	0	0	3
187.1422	1	10	1	475.6	1	MVMR_11091989	0	0	0	0	4
188.9255	1	10	1	404.2	1	MVMR_11091989	0	0	0	0	5
190.6087	1	10	1	337	1	MVMR_11091989	0	0	0	0	6
192.2587	1	10	1	399	1	MVMR_11091989	0	0	0	0	7
193.9419	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
195.6252	1	10	1	344.5	1	MVMR_11091989	0	0	0	0	1
196.6751	1	10	1	430.6	1	MVMR_11091989	0	0	0	0	2
198.2751	1	10	1	366.6	1	MVMR_11091989	0	0	0	0	3
199.7417	1	10	1	324	1	MVMR_11091989	0	0	0	0	4
201.4249	1	10	1	320.8	1	MVMR_11091989	0	0	0	0	5
202.7749	1	10	1	378.8	1	MVMR_11091989	0	0	0	0	6
204.4581	1	10	1	311.5	1	MVMR_11091989	0	0	0	0	7
205.9081	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
207.358	1	10	1	291.5	1	MVMR_11091989	0	0	0	0	1
208.4413	1	10	1	344.3	1	MVMR_11091989	0	0	0	0	2
210.0246	1	10	1	377	1	MVMR_11091989	0	0	0	0	3
211.8245	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
213.6244	1	10	1	345.2	1	MVMR_11091989	0	0	0	0	1
215.341	1	10	1	340.6	1	MVMR_11091989	0	0	0	0	2
217.0076	1	10	1	306	1	MVMR_11091989	0	0	0	0	3
218.8075	1	10	1	298.1	1	MVMR_11091989	0	0	0	0	4
221.0408	1	10	1	320.7	1	MVMR_11091989	0	0	0	0	5
222.0574	1	10	1	344.1	1	MVMR_11091989	0	0	0	0	6
223.7906	1	10	1	354.8	1	MVMR_11091989	0	0	0	0	7
225.5406	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
227.2905	1	10	1	327	1	MVMR_11091989	0	0	0	0	1
228.6571	1	10	1	336.3	1	MVMR_11091989	0	0	0	0	2
230.0071	1	10	1	314.4	1	MVMR_11091989	0	0	0	0	3
231.2903	1	10	1	359.2	1	MVMR_11091989	0	0	0	0	4
232.8569	1	10	1	360.6	1	MVMR_11091989	0	0	0	0	5
234.3569	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
235.8568	1	10	1	320.6	1	MVMR_11091989	0	0	0	0	1
236.9734	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
238.0901	1	10	1	343.3	1	MVMR_11091989	0	0	0	0	1
239.74	1	10	1	373.5	1	MVMR_11091989	0	0	0	0	2
241.5066	1	10	1	382.8	1	MVMR_11091989	0	0	0	0	3
242.9732	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
244.4398	1	10	1	329.6	1	MVMR_11091989	0	0	0	0	1
245.9064	1	10	1	335	1	MVMR_11091989	0	0	0	0	2
247.6897	1	10	1	311.7	1	MVMR_11091989	0	0	0	0	3
249.0063	1	10	1	339	1	MVMR_11091989	0	0	0	0	4
250.5062	1	10	1	503.1	1	MVMR_11091989	0	0	0	0	5
251.5562	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
252.6061	1	10	1	419.2	1	MVMR_11091989	0	0	0	0	1
253.7894	1	10	1	387.9	1	MVMR_11091989	0	0	0	0	2
254.906	1	10	1	423.3	1	MVMR_11091989	0	0	0	0	3
255.9893	1	10	1	380	1	MVMR_11091989	0	0	0	0	4
257.0559	1	10	1	369.4	1	MVMR_11091989	0	0	0	0	5
258.6892	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
260.3225	1	10	1	302.8	1	MVMR_11091989	0	0	0	0	1
261.8891	1	10	1	320.1	1	MVMR_11091989	0	0	0	0	2
296.7876	1	10	2	381.5	1	MVMR_11091989	0	0	0	0	3
297.6209	1	10	2	428.1	1	MVMR_11091989	0	0	0	0	4
299.2208	1	10	2	348.3	1	MVMR_11091989	0	0	0	0	5
300.3375	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
301.4541	1	10	2	354.9	1	MVMR_11091989	0	0	0	0	1
302.9373	1	10	2	311.7	1	MVMR_11091989	0	0	0	0	2
304.104	1	10	2	297	1	MVMR_11091989	0	0	0	0	3
305.2539	1	10	2	379	1	MVMR_11091989	0	0	0	0	4
307.0038	1	10	2	357.2	1	MVMR_11091989	0	0	0	0	5
308.1371	1	10	2	359.9	1	MVMR_11091989	0	0	0	0	6
309.4371	1	10	2	275.9	1	MVMR_11091989	0	0	0	0	7
310.587	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
311.737	1	10	2	359.9	1	MVMR_11091989	0	0	0	0	1
312.9203	1	10	2	408.6	1	MVMR_11091989	0	0	0	0	2
314.5535	1	10	2	279.4	1	MVMR_11091989	0	0	0	0	3
316.1368	1	10	2	312.1	1	MVMR_11091989	0	0	0	0	4
317.3034	1	10	2	361.5	1	MVMR_11091989	0	0	0	0	5
318.8033	1	21	2	317.6	1	MVMR_11091989	0	0	0	0	0
320.3033	1	10	2	513.6	1	MVMR_11091989	0	0	0	0	1
322.0699	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
323.8365	1	10	2	276.3	1	MVMR_11091989	0	0	0	0	1
325.4031	1	10	2	293.8	1	MVMR_11091989	0	0	0	0	2
326.853	1	10	2	299.8	1	MVMR_11091989	0	0	0	0	3
328.403	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
329.9529	1	10	2	303.9	1	MVMR_11091989	0	0	0	0	1
331.2362	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
332.5194	1	10	2	265.4	1	MVMR_11091989	0	0	0	0	1
333.6861	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
334.8527	1	10	2	300.1	1	MVMR_11091989	0	0	0	0	1
336.6693	1	10	2	531.5	1	MVMR_11091989	0	0	0	0	2
339.0525	1	10	2	420.3	1	MVMR_11091989	0	0	0	0	3
340.2024	1	10	2	310.4	1	MVMR_11091989	0	0	0	0	4
341.969	1	10	2	303.7	1	MVMR_11091989	0	0	0	0	5
343.7356	1	21	2	297.1	1	MVMR_11091989	0	0	0	0	0
345.5022	1	10	2	322.5	1	MVMR_11091989	0	0	0	0	1
346.8355	1	10	2	349.2	1	MVMR_11091989	0	0	0	0	2
348.1188	1	10	2	409.9	1	MVMR_11091989	0	0	0	0	3
349.3354	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
350.552	1	10	2	296.7	1	MVMR_11091989	0	0	0	0	1
351.902	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
353.2686	1	10	2	316	1	MVMR_11091989	0	0	0	0	1
354.3684	1	10	2	448.2	1	MVMR_11091989	0	0	0	0	2
355.4851	1	10	2	387.5	1	MVMR_11091989	0	0	0	0	3
356.7516	1	10	2	369	1	MVMR_11091989	0	0	0	0	4
358.4517	1	10	2	444.9	1	MVMR_11091989	0	0	0	0	5
360.2016	1	10	2	407	1	MVMR_11091989	0	0	0	0	6
361.9849	1	10	2	303.7	1	MVMR_11091989	0	0	0	0	7
363.6515	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
365.3181	1	10	2	346.4	1	MVMR_11091989	0	0	0	0	1
366.9347	1	10	2	441.9	1	MVMR_11091989	0	0	0	0	2
368.1346	1	10	2	361.9	1	MVMR_11091989	0	0	0	0	3
369.8512	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
371.5677	1	10	2	272.8	1	MVMR_11091989	0	0	0	0	1
373.3344	1	10	2	314.1	1	MVMR_11091989	0	0	0	0	2
374.5677	1	10	2	408.8	1	MVMR_11091989	0	0	0	0	3
375.7343	1	10	2	314.2	1	MVMR_11091989	0	0	0	0	4
376.8842	1	10	2	380.3	1	MVMR_11091989	0	0	0	0	5
378.5675	1	10	2	313	1	MVMR_11091989	0	0	0	0	6
380.3841	1	10	2	384.4	1	MVMR_11091989	0	0	0	0	7
381.7007	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
383.8839	1	10	2	324.5	1	MVMR_11091989	0	0	0	0	1
384.9339	1	10	2	330.6	1	MVMR_11091989	0	0	0	0	2
386.2839	1	10	2	308.5	1	MVMR_11091989	0	0	0	0	3
387.7671	1	10	2	313.3	1	MVMR_11091989	0	0	0	0	4
389.0337	1	10	2	294.7	1	MVMR_11091989	0	0	0	0	5
390.5003	1	10	2	332.1	1	MVMR_11091989	0	0	0	0	6
392.1836	1	10	2	296.8	1	MVMR_11091989	0	0	0	0	7
393.2502	1	21	2	350.2	1	MVMR_11091989	0	0	0	0	0
394.3169	1	10	2	275.5	1	MVMR_11091989	0	0	0	0	1
395.5835	1	10	2	352.9	1	MVMR_11091989	0	0	0	0	2
397.2501	1	10	2	366.3	1	MVMR_11091989	0	0	0	0	3
398.9666	1	10	2	345.7	1	MVMR_11091989	0	0	0	0	4
399.9999	1	10	2	432.4	1	MVMR_11091989	0	0	0	0	5
401.2999	1	10	2	412.4	1	MVMR_11091989	0	0	0	0	6
402.6665	1	10	2	357.8	1	MVMR_11091989	0	0	0	0	7
403.9664	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
405.2664	1	10	2	349.9	1	MVMR_11091989	0	0	0	0	1
406.783	1	10	2	401.3	1	MVMR_11091989	0	0	0	0	2
408.5662	1	10	2	442.1	1	MVMR_11091989	0	0	0	0	3
410.3162	1	10	2	372	1	MVMR_11091989	0	0	0	0	4
411.9161	1	10	2	292.2	1	MVMR_11091989	0	0	0	0	5
413.2994	1	10	2	364.9	1	MVMR_11091989	0	0	0	0	6
414.666	1	10	2	406.3	1	MVMR_11091989	0	0	0	0	7
416.4993	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
418.3324	1	10	2	339.8	1	MVMR_11091989	0	0	0	0	1
419.5491	1	10	2	339.1	1	MVMR_11091989	0	0	0	0	2
421.349	1	10	2	443.2	1	MVMR_11091989	0	0	0	0	3
422.6657	1	10	2	294.5	1	MVMR_11091989	0	0	0	0	4
424.3656	1	10	2	386.5	1	MVMR_11091989	0	0	0	0	5
426.1322	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
428.6487	1	10	2	343.5	1	MVMR_11091989	0	0	0	0	1
429.7154	1	10	2	348.8	1	MVMR_11091989	0	0	0	0	2
430.7986	1	10	2	353.5	1	MVMR_11091989	0	0	0	0	3
431.9153	1	10	2	324.8	1	MVMR_11091989	0	0	0	0	4
432.9819	1	10	2	330.3	1	MVMR_11091989	0	0	0	0	5
434.3152	1	10	2	516.9	1	MVMR_11091989	0	0	0	0	6
435.4984	1	10	2	325.7	1	MVMR_11091989	0	0	0	0	7
436.6984	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
437.8984	1	10	2	357.6	1	MVMR_11091989	0	0	0	0	1
439.4316	1	10	2	440.5	1	MVMR_11091989	0	0	0	0	2
441.1482	1	10	2	323.9	1	MVMR_11091989	0	0	0	0	3
442.6148	1	10	2	281.3	1	MVMR_11091989	0	0	0	0	4
443.9314	1	10	2	388.6	1	MVMR_11091989	0	0	0	0	5
445.448	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
446.9646	1	10	2	283.4	1	MVMR_11091989	0	0	0	0	1
448.5312	1	10	2	300.8	1	MVMR_11091989	0	0	0	0	2
450.1145	1	10	2	349.5	1	MVMR_11091989	0	0	0	0	3
451.9144	1	10	2	341.6	1	MVMR_11091989	0	0	0	0	4
453.5644	1	10	2	483.6	1	MVMR_11091989	0	0	0	0	5
454.731	1	10	2	293	1	MVMR_11091989	0	0	0	0	6
456.3976	1	10	2	354.3	1	MVMR_11091989	0	0	0	0	7
457.9142	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
459.4308	1	10	2	297.1	1	MVMR_11091989	0	0	0	0	1
461.164	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
462.8973	1	10	2	414.6	1	MVMR_11091989	0	0	0	0	1
464.4306	1	10	2	417.3	1	MVMR_11091989	0	0	0	0	2
465.7972	1	10	2	442.7	1	MVMR_11091989	0	0	0	0	3
467.1138	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
468.4304	1	10	2	273.5	1	MVMR_11091989	0	0	0	0	1
470.0303	1	10	2	353.6	1	MVMR_11091989	0	0	0	0	2
473.4135	1	10	2	458.3	1	MVMR_11091989	0	0	0	0	3
474.8301	1	10	2	337.8	1	MVMR_11091989	0	0	0	0	4
476.0634	1	10	2	384.4	1	MVMR_11091989	0	0	0	0	5
477.6133	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
479.1633	1	10	2	308.5	1	MVMR_11091989	0	0	0	0	1
480.6799	1	10	2	311.9	1	MVMR_11091989	0	0	0	0	2
481.7298	1	10	2	446	1	MVMR_11091989	0	0	0	0	3
483.1131	1	10	2	374.6	1	MVMR_11091989	0	0	0	0	4
484.4631	1	10	2	320.7	1	MVMR_11091989	0	0	0	0	5
486.1463	1	10	2	285.4	1	MVMR_11091989	0	0	0	0	6
487.3463	1	10	2	301.4	1	MVMR_11091989	0	0	0	0	7
488.8962	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
490.4295	1	10	2	322.3	1	MVMR_11091989	0	0	0	0	1
492.1127	1	10	2	383	1	MVMR_11091989	0	0	0	0	2
493.3794	1	10	2	316.3	1	MVMR_11091989	0	0	0	0	3
494.846	1	10	2	305.7	1	MVMR_11091989	0	0	0	0	4
495.9959	1	10	2	387.8	1	MVMR_11091989	0	0	0	0	5
497.2292	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
498.4625	1	10	2	273.2	1	MVMR_11091989	0	0	0	0	1
500.1124	1	10	2	319.2	1	MVMR_11091989	0	0	0	0	2
501.429	1	10	2	298.6	1	MVMR_11091989	0	0	0	0	3
502.9956	1	10	2	284.1	1	MVMR_11091989	0	0	0	0	4
504.3622	1	10	2	293.4	1	MVMR_11091989	0	0	0	0	5
505.7955	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
507.2288	1	10	2	322.8	1	MVMR_11091989	0	0	0	0	1
508.3621	1	10	2	277.5	1	MVMR_11091989	0	0	0	0	2
509.812	1	10	2	443.6	1	MVMR_11091989	0	0	0	0	3
511.1619	1	21	-99	-99	1	MVMR_11091989	0	0	0	0	0
512.5119	1	10	2	335.7	1	MVMR_11091989	0	0	0	0	1
514.2285	1	10	2	347.1	1	MVMR_11091989	0	0	0	0	2
35.7151	1	10	2	593	1	NFLC_08021988	0	0	0	0	1
36.8317	1	10	2	436.4	1	NFLC_08021988	0	0	0	0	2
38.1984	1	10	2	397.7	1	NFLC_08021988	0	0	0	0	3
39.4816	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
40.7649	1	10	2	391.2	1	NFLC_08021988	0	0	0	0	1
42.2815	1	10	2	394.6	1	NFLC_08021988	0	0	0	0	2
43.8981	1	10	2	538	1	NFLC_08021988	0	0	0	0	3
45.4814	1	10	2	554.6	1	NFLC_08021988	0	0	0	0	4
47.0813	1	10	2	490.7	1	NFLC_08021988	0	0	0	0	5
48.6479	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
50.1978	1	10	2	446.3	1	NFLC_08021988	0	0	0	0	1
51.5478	1	10	2	360.2	1	NFLC_08021988	0	0	0	0	2
53.2811	1	10	2	466.9	1	NFLC_08021988	0	0	0	0	3
54.431	1	10	2	485	1	NFLC_08021988	0	0	0	0	4
55.6476	1	10	2	452.3	1	NFLC_08021988	0	0	0	0	5
56.7142	1	10	2	553.8	1	NFLC_08021988	0	0	0	0	6
57.9975	1	10	2	486.5	1	NFLC_08021988	0	0	0	0	7
59.1808	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
60.3641	1	10	2	487.8	1	NFLC_08021988	0	0	0	0	1
61.864	1	10	2	363.9	1	NFLC_08021988	0	0	0	0	2
63.3973	1	10	2	494.7	1	NFLC_08021988	0	0	0	0	3
64.7472	1	10	2	456.7	1	NFLC_08021988	0	0	0	0	4
66.0138	1	10	2	422.1	1	NFLC_08021988	0	0	0	0	5
67.2471	1	10	2	420.8	1	NFLC_08021988	0	0	0	0	6
68.3637	1	10	2	488.2	1	NFLC_08021988	0	0	0	0	7
69.5303	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
70.697	1	10	2	458.9	1	NFLC_08021988	0	0	0	0	1
71.7469	1	10	2	385	1	NFLC_08021988	0	0	0	0	2
73.3135	1	10	2	450.4	1	NFLC_08021988	0	0	0	0	3
74.6468	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
77.4467	1	10	2	493.1	1	NFLC_08021988	0	0	0	0	1
78.6633	1	10	2	492.5	1	NFLC_08021988	0	0	0	0	2
80.1465	1	10	2	481.3	1	NFLC_08021988	0	0	0	0	3
81.9293	1	10	2	442.5	1	NFLC_08021988	0	0	0	0	4
82.9797	1	10	2	624.1	1	NFLC_08021988	0	0	0	0	5
84.413	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
85.8463	1	10	2	429.5	1	NFLC_08021988	0	0	0	0	1
87.4796	1	10	2	268.1	1	NFLC_08021988	0	0	0	0	2
88.7462	1	10	2	505.6	1	NFLC_08021988	0	0	0	0	3
90.2128	1	10	2	398.9	1	NFLC_08021988	0	0	0	0	4
91.796	1	10	2	383.7	1	NFLC_08021988	0	0	0	0	5
92.846	1	21	2	469.8	1	NFLC_08021988	0	0	0	0	0
93.8959	1	10	2	651.8	1	NFLC_08021988	0	0	0	0	1
95.5125	1	10	2	459.2	1	NFLC_08021988	0	0	0	0	2
97.1958	1	10	2	471.9	1	NFLC_08021988	0	0	0	0	3
98.579	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
99.9623	1	10	2	409.3	1	NFLC_08021988	0	0	0	0	1
101.5789	1	10	2	472.8	1	NFLC_08021988	0	0	0	0	2
102.6456	1	10	2	622	1	NFLC_08021988	0	0	0	0	3
104.4622	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
106.2787	1	10	2	412.9	1	NFLC_08021988	0	0	0	0	1
107.7287	1	10	2	482.9	1	NFLC_08021988	0	0	0	0	2
109.4619	1	10	2	589.7	1	NFLC_08021988	0	0	0	0	3
111.0785	1	10	2	589.1	1	NFLC_08021988	0	0	0	0	4
112.4784	1	10	2	725.2	1	NFLC_08021988	0	0	0	0	5
113.6118	1	10	2	711.7	1	NFLC_08021988	0	0	0	0	6
114.6617	1	10	2	605.8	1	NFLC_08021988	0	0	0	0	7
116.3116	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
117.9616	1	10	2	410	1	NFLC_08021988	0	0	0	0	1
119.6115	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
122.7947	1	10	-99	-99	1	NFLC_08021988	0	0	0	0	1
124.1946	1	10	2	560.9	1	NFLC_08021988	0	0	0	0	2
125.5612	1	10	2	602	1	NFLC_08021988	0	0	0	0	3
126.7112	1	10	2	476.3	1	NFLC_08021988	0	0	0	0	4
127.8777	1	10	2	445.8	1	NFLC_08021988	0	0	0	0	5
129.6277	1	10	2	519.7	1	NFLC_08021988	0	0	0	0	6
130.7943	1	10	2	553.2	1	NFLC_08021988	0	0	0	0	7
132.5276	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
134.2609	1	10	2	462.6	1	NFLC_08021988	0	0	0	0	1
136.0774	1	10	2	501.9	1	NFLC_08021988	0	0	0	0	2
137.6607	1	10	2	694.7	1	NFLC_08021988	0	0	0	0	3
138.8107	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
139.9606	1	10	2	474.8	1	NFLC_08021988	0	0	0	0	1
141.5439	1	10	2	379.5	1	NFLC_08021988	0	0	0	0	2
143.2271	1	10	2	440.3	1	NFLC_08021988	0	0	0	0	3
144.9603	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
146.6936	1	10	2	429.7	1	NFLC_08021988	0	0	0	0	1
147.8936	1	21	2	413.7	1	NFLC_08021988	0	0	0	0	0
149.0936	1	10	2	461.7	1	NFLC_08021988	0	0	0	0	1
150.5602	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
152.0268	1	10	2	520.5	1	NFLC_08021988	0	0	0	0	1
153.5267	1	10	2	444.6	1	NFLC_08021988	0	0	0	0	2
154.7766	1	10	2	458.6	1	NFLC_08021988	0	0	0	0	3
156.4432	1	10	2	472.1	1	NFLC_08021988	0	0	0	0	4
158.1432	1	10	2	484	1	NFLC_08021988	0	0	0	0	5
159.7764	1	10	2	466.9	1	NFLC_08021988	0	0	0	0	6
161.5597	1	10	2	411.5	1	NFLC_08021988	0	0	0	0	7
163.1596	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
164.7595	1	10	2	459.7	1	NFLC_08021988	0	0	0	0	1
166.0261	1	10	2	457.1	1	NFLC_08021988	0	0	0	0	2
168.676	1	10	2	575.1	1	NFLC_08021988	0	0	0	0	3
169.9093	1	10	2	525.9	1	NFLC_08021988	0	0	0	0	4
170.9426	1	10	2	564.5	1	NFLC_08021988	0	0	0	0	5
172.0592	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
173.1758	1	10	2	619.3	1	NFLC_08021988	0	0	0	0	1
174.4591	1	10	2	392.1	1	NFLC_08021988	0	0	0	0	2
176.1924	1	10	2	418.8	1	NFLC_08021988	0	0	0	0	3
177.309	1	10	2	518.1	1	NFLC_08021988	0	0	0	0	4
178.8589	1	10	2	504.2	1	NFLC_08021988	0	0	0	0	5
180.2755	1	10	2	495.6	1	NFLC_08021988	0	0	0	0	6
181.9255	1	10	2	493.6	1	NFLC_08021988	0	0	0	0	7
183.2254	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
184.5253	1	10	2	437.8	1	NFLC_08021988	0	0	0	0	1
185.9753	1	10	2	363.7	1	NFLC_08021988	0	0	0	0	2
187.1252	1	10	2	493.8	1	NFLC_08021988	0	0	0	0	3
188.6252	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
190.125	1	10	2	342	1	NFLC_08021988	0	0	0	0	1
191.275	1	10	2	440	1	NFLC_08021988	0	0	0	0	2
192.6417	1	10	2	417.3	1	NFLC_08021988	0	0	0	0	3
194.0416	1	10	2	393.4	1	NFLC_08021988	0	0	0	0	4
195.2749	1	10	2	456.1	1	NFLC_08021988	0	0	0	0	5
196.4081	1	21	-99	-99	1	NFLC_08021988	0	0	0	0	0
197.5414	1	10	2	397.6	1	NFLC_08021988	0	0	0	0	1
198.7414	1	21	2	397.6	1	NFLC_08021988	0	0	0	0	0
199.9413	1	10	2	749.6	1	NFLC_08021988	0	0	0	0	1
201.0413	1	10	2	577.6	1	NFLC_08021988	0	0	0	0	2
202.7579	1	10	2	765	1	NFLC_08021988	0	0	0	0	3
204.2411	1	10	2	449.8	1	NFLC_08021988	0	0	0	0	4
205.2911	1	10	2	599.8	1	NFLC_08021988	0	0	0	0	5
206.6077	1	10	2	515.2	1	NFLC_08021988	0	0	0	0	6
