 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 493	 11	 2	 380196.9	 1	 1	 3	 GADT_29111991	 13
 426.4	 11	 2	 383726.5	 1	 1	 4	 GADT_29111991	 13
 1238.3	 12	 1	 386506.9	 1	 0	 1	 GADT_29111991	 13
 818.9	 12	 2	 388887.7	 1	 1	 2	 GADT_29111991	 13
 627.5	 12	 2	 392150.9	 1	 1	 3	 GADT_29111991	 13
 593.5	 11	 3	 394664.9	 1	 1	 1	 GADT_29111991	 13
 422.7	 11	 3	 397462	 1	 1	 2	 GADT_29111991	 13
 352.4	 11	 3	 399476.5	 1	 1	 3	 GADT_29111991	 13
 766.7	 12	 2	 403056.1	 1	 1	 1	 GADT_29111991	 13
 527.4	 12	 2	 406918.6	 1	 0	 2	 GADT_29111991	 13
 638.9	 12	 2	 409898.8	 1	 0	 3	 GADT_29111991	 13
 733.8	 12	 2	 411896.7	 1	 1	 4	 GADT_29111991	 13
 644	 12	 2	 414427.4	 1	 1	 5	 GADT_29111991	 13
 636.1	 12	 3	 417041.3	 1	 0	 6	 GADT_29111991	 13
 -99	 12	 -99	 420021.5	 1	 0	 7	 GADT_29111991	 13
 525.2	 11	 2	 423817.5	 1	 1	 1	 GADT_29111991	 13
 510.5	 11	 3	 425848.6	 1	 1	 2	 GADT_29111991	 13
 510	 11	 1	 428562.4	 1	 1	 3	 GADT_29111991	 13
 461	 11	 1	 432025.4	 1	 1	 4	 GADT_29111991	 13
 398.7	 11	 1	 434656	 1	 1	 5	 GADT_29111991	 13
 491	 11	 3	 437769.4	 1	 1	 6	 GADT_29111991	 13
 481.2	 11	 1	 440017	 1	 1	 7	 GADT_29111991	 13
 440.2	 11	 1	 443013.8	 1	 1	 8	 GADT_29111991	 13
 736.8	 12	 3	 445361.3	 1	 0	 1	 GADT_29111991	 13
 885.5	 12	 1	 448491.4	 1	 0	 2	 GADT_29111991	 13
 649.3	 12	 1	 450988.7	 1	 1	 3	 GADT_29111991	 13
 659.9	 12	 1	 454251.9	 1	 1	 4	 GADT_29111991	 13
 586.5	 11	 2	 457781.5	 1	 1	 1	 GADT_29111991	 13
 419.8	 11	 1	 460994.8	 1	 1	 2	 GADT_29111991	 13
 437.9	 11	 1	 464407.9	 1	 1	 3	 GADT_29111991	 13
 513	 11	 2	 466871.9	 1	 1	 4	 GADT_29111991	 13
 487.7	 11	 3	 468836.5	 1	 1	 5	 GADT_29111991	 13
 427.4	 11	 1	 472416.1	 1	 1	 6	 GADT_29111991	 13
 703.4	 12	 1	 475496.1	 1	 1	 1	 GADT_29111991	 13
 830.8	 12	 2	 478309.8	 1	 1	 2	 GADT_29111991	 13
 797.9	 12	 2	 481473.2	 1	 1	 3	 GADT_29111991	 13
 519.4	 12	 1	 483804	 1	 0	 4	 GADT_29111991	 13
 643.5	 12	 1	 485951.8	 1	 1	 5	 GADT_29111991	 13
 642.2	 11	 3	 488116.1	 1	 1	 1	 GADT_29111991	 13
 471.6	 11	 3	 490896.5	 1	 1	 2	 GADT_29111991	 13
 516	 11	 2	 494592.6	 1	 1	 3	 GADT_29111991	 13
 396.4	 11	 1	 497306.4	 1	 1	 4	 GADT_29111991	 13
 497.2	 11	 3	 499903.7	 1	 1	 5	 GADT_29111991	 13
 871.3	 12	 3	 502750.7	 1	 0	 1	 GADT_29111991	 13
 599.1	 12	 1	 506080.5	 1	 1	 2	 GADT_29111991	 13
 1228.9	 12	 2	 509943.1	 1	 0	 3	 GADT_29111991	 13
 969.5	 12	 2	 512806.7	 1	 0	 4	 GADT_29111991	 13
 798.5	 12	 3	 515004.4	 1	 1	 5	 GADT_29111991	 13
 1128.5	 12	 2	 517768.1	 1	 0	 6	 GADT_29111991	 13
 512.2	 11	 2	 520448.6	 1	 1	 1	 GADT_29111991	 13
 450.3	 11	 1	 522513.1	 1	 0	 2	 GADT_29111991	 13
 471.6	 11	 1	 524760.7	 1	 1	 3	 GADT_29111991	 13
 690.1	 12	 2	 528590	 1	 1	 1	 GADT_29111991	 13
 916.5	 12	 1	 530937.5	 1	 0	 2	 GADT_29111991	 13
 616.8	 12	 1	 534417.2	 1	 1	 3	 GADT_29111991	 13
 743.7	 12	 2	 537547.2	 1	 1	 4	 GADT_29111991	 13
 483.2	 11	 3	 540011.3	 1	 1	 1	 GADT_29111991	 13
 567	 11	 2	 542092.4	 1	 1	 2	 GADT_29111991	 13
 416.4	 11	 1	 545888.4	 1	 1	 3	 GADT_29111991	 13
 523.4	 11	 3	 548752	 1	 1	 4	 GADT_29111991	 13
 421.5	 11	 2	 551449.2	 1	 1	 5	 GADT_29111991	 13
 559	 11	 3	 553846.6	 1	 1	 6	 GADT_29111991	 13
 412.7	 11	 3	 556543.8	 1	 1	 7	 GADT_29111991	 13
 786.6	 12	 3	 558525	 1	 0	 1	 GADT_29111991	 13
 476.9	 12	 3	 561205.5	 1	 0	 2	 GADT_29111991	 13
 672	 12	 1	 564069.2	 1	 1	 3	 GADT_29111991	 13
 469.9	 12	 1	 566949.4	 1	 1	 4	 GADT_29111991	 13
 559.6	 12	 1	 570329.2	 1	 1	 5	 GADT_29111991	 13
 894.3	 12	 2	 572360.4	 1	 0	 6	 GADT_29111991	 13
 827	 12	 3	 574508.1	 1	 1	 7	 GADT_29111991	 13
 807	 12	 2	 577604.8	 1	 1	 8	 GADT_29111991	 13
 498.3	 11	 2	 580152.2	 1	 1	 1	 GADT_29111991	 13
 495.3	 11	 3	 582666.2	 1	 1	 2	 GADT_29111991	 13
 450.4	 11	 3	 584647.4	 1	 1	 3	 GADT_29111991	 13
 436.9	 11	 3	 587943.9	 1	 1	 4	 GADT_29111991	 13
 479.3	 11	 2	 590607.8	 1	 1	 5	 GADT_29111991	 13
 870.2	 12	 1	 592938.6	 1	 0	 1	 GADT_29111991	 13
 1178	 12	 2	 596335	 1	 0	 2	 GADT_29111991	 13
 734.3	 12	 1	 598616	 1	 1	 3	 GADT_29111991	 13
 596.5	 12	 1	 602262.1	 1	 1	 4	 GADT_29111991	 13
 778.4	 12	 2	 605392.1	 1	 1	 5	 GADT_29111991	 13
 613.6	 12	 3	 608771.9	 1	 1	 6	 GADT_29111991	 13
 599	 12	 3	 611885.3	 1	 1	 7	 GADT_29111991	 13
 891.6	 12	 3	 614149.5	 1	 0	 8	 GADT_29111991	 13
 584.9	 11	 2	 616597	 1	 1	 1	 GADT_29111991	 13
 542.2	 11	 2	 619893.5	 1	 1	 2	 GADT_29111991	 13
 497	 11	 3	 623739.4	 1	 1	 3	 GADT_29111991	 13
 604.4	 12	 2	 626619.7	 1	 0	 1	 GADT_29111991	 13
 714.6	 12	 2	 629633.2	 1	 1	 2	 GADT_29111991	 13
 657.2	 12	 2	 632130.5	 1	 1	 3	 GADT_29111991	 13
 969.9	 12	 3	 635510.3	 1	 0	 4	 GADT_29111991	 13
 465.1	 11	 2	 637874.5	 1	 1	 1	 GADT_29111991	 13
 530.1	 11	 3	 639755.8	 1	 1	 2	 GADT_29111991	 13
 447.1	 11	 3	 642269.8	 1	 1	 3	 GADT_29111991	 13
 468.5	 11	 3	 645516.4	 1	 1	 4	 GADT_29111991	 13
 454	 11	 1	 649129.2	 1	 1	 5	 GADT_29111991	 13
 452.5	 11	 2	 652026.2	 1	 1	 6	 GADT_29111991	 13
 457.1	 11	 3	 654690	 1	 1	 7	 GADT_29111991	 13
 910.9	 12	 3	 658386.1	 1	 0	 1	 GADT_29111991	 13
 591.4	 12	 2	 661333	 1	 1	 2	 GADT_29111991	 13
 760.2	 12	 1	 664063.4	 1	 1	 3	 GADT_29111991	 13
 559.9	 12	 3	 667909.4	 1	 0	 4	 GADT_29111991	 13
 694.3	 12	 1	 670390.1	 1	 0	 5	 GADT_29111991	 13
 566.6	 12	 2	 672920.7	 1	 1	 6	 GADT_29111991	 13
 476.1	 11	 2	 675151.7	 1	 1	 1	 GADT_29111991	 13
 494.3	 11	 1	 678032	 1	 1	 2	 GADT_29111991	 13
 537.2	 11	 2	 680346.2	 1	 1	 3	 GADT_29111991	 13
 410.5	 11	 2	 682577.2	 1	 1	 4	 GADT_29111991	 13
 549.7	 11	 3	 685141.2	 1	 1	 5	 GADT_29111991	 13
 480.3	 11	 1	 687222.3	 1	 1	 6	 GADT_29111991	 13
 727	 12	 3	 690918.4	 1	 0	 1	 GADT_29111991	 13
 717.9	 12	 2	 693832	 1	 1	 2	 GADT_29111991	 13
 1063.1	 12	 3	 696645.7	 1	 0	 3	 GADT_29111991	 13
 681.2	 12	 1	 700524.9	 1	 1	 4	 GADT_29111991	 13
 744	 12	 3	 703654.9	 1	 0	 5	 GADT_29111991	 13
 694.2	 12	 1	 707167.9	 1	 1	 6	 GADT_29111991	 13
 691.6	 12	 2	 710331.2	 1	 1	 7	 GADT_29111991	 13
 495.6	 11	 3	 714060.6	 1	 1	 1	 GADT_29111991	 13
 486.7	 11	 1	 717290.5	 1	 1	 2	 GADT_29111991	 13
 588.6	 11	 3	 719937.7	 1	 1	 3	 GADT_29111991	 13
 622.5	 12	 2	 722118.7	 1	 0	 1	 GADT_29111991	 13
 726.2	 12	 3	 725365.3	 1	 1	 2	 GADT_29111991	 13
 602.1	 12	 2	 727396.5	 1	 1	 3	 GADT_29111991	 13
 771.3	 12	 1	 730459.9	 1	 1	 4	 GADT_29111991	 13
 878	 12	 1	 733972.9	 1	 0	 5	 GADT_29111991	 13
 602.7	 11	 1	 737202.8	 1	 1	 1	 GADT_29111991	 13
 545.7	 11	 2	 739583.6	 1	 1	 2	 GADT_29111991	 13
 511.5	 11	 1	 742047.7	 1	 1	 3	 GADT_29111991	 13
 528.6	 11	 3	 744878	 1	 1	 4	 GADT_29111991	 13
 784.5	 12	 2	 747908.1	 1	 1	 1	 GADT_29111991	 13
 755.4	 12	 2	 750871.7	 1	 1	 2	 GADT_29111991	 13
 693.7	 12	 1	 753751.9	 1	 1	 3	 GADT_29111991	 13
 704.8	 12	 3	 757081.8	 1	 1	 4	 GADT_29111991	 13
 771.7	 12	 1	 759895.5	 1	 1	 5	 GADT_29111991	 13
 658.6	 12	 1	 762592.6	 1	 1	 6	 GADT_29111991	 13
 792.2	 12	 1	 765706	 1	 1	 7	 GADT_29111991	 13
 636.3	 12	 1	 769169	 1	 1	 8	 GADT_29111991	 13
 426.3	 11	 2	 772948.3	 1	 1	 1	 GADT_29111991	 13
 596.4	 11	 3	 776794.2	 1	 1	 2	 GADT_29111991	 13
 490.1	 11	 1	 779041.9	 1	 1	 3	 GADT_29111991	 13
 451.2	 11	 3	 781822.3	 1	 1	 4	 GADT_29111991	 13
 495.9	 11	 3	 784086.5	 1	 1	 5	 GADT_29111991	 13
 501.6	 11	 1	 786051.1	 1	 1	 6	 GADT_29111991	 13
 476.6	 11	 2	 788831.5	 1	 1	 7	 GADT_29111991	 13
 417.2	 11	 1	 792144.7	 1	 1	 8	 GADT_29111991	 13
 598.5	 12	 2	 794825.2	 1	 0	 1	 GADT_29111991	 13
 627.8	 12	 3	 797722.1	 1	 1	 2	 GADT_29111991	 13
 803.7	 12	 3	 801434.9	 1	 1	 3	 GADT_29111991	 13
 687.3	 12	 3	 804947.8	 1	 1	 4	 GADT_29111991	 13
 747.3	 12	 1	 808677.2	 1	 1	 5	 GADT_29111991	 13
 640.8	 12	 3	 811490.9	 1	 1	 6	 GADT_29111991	 13
 510.7	 12	 3	 814354.5	 1	 1	 7	 GADT_29111991	 13
 491.4	 11	 2	 818117.2	 1	 1	 1	 GADT_29111991	 13
 475.7	 11	 2	 821996.5	 1	 1	 2	 GADT_29111991	 13
 515.4	 11	 3	 824393.9	 1	 1	 3	 GADT_29111991	 13
 448.7	 11	 3	 827107.7	 1	 1	 4	 GADT_29111991	 13
 511.3	 11	 2	 829238.8	 1	 1	 5	 GADT_29111991	 13
 928.5	 12	 1	 832502	 1	 0	 1	 GADT_29111991	 13
 543.6	 12	 1	 836348	 1	 1	 2	 GADT_29111991	 13
 699.2	 12	 1	 839761	 1	 1	 3	 GADT_29111991	 13
 511.1	 12	 1	 842641.3	 1	 1	 4	 GADT_29111991	 13
 731.4	 12	 2	 845155.3	 1	 1	 5	 GADT_29111991	 13
 767.1	 12	 3	 848501.8	 1	 1	 6	 GADT_29111991	 13
 588.7	 11	 3	 851631.8	 1	 1	 1	 GADT_29111991	 13
 431.8	 11	 3	 853529.8	 1	 1	 2	 GADT_29111991	 13
 483.8	 11	 3	 855727.5	 1	 1	 3	 GADT_29111991	 13
 722.3	 12	 3	 858075	 1	 0	 1	 GADT_29111991	 13
 941.6	 12	 2	 860039.6	 1	 0	 2	 GADT_29111991	 13
 960.2	 12	 3	 862087.4	 1	 0	 3	 GADT_29111991	 13
 700.3	 12	 3	 864668	 1	 1	 4	 GADT_29111991	 13
 605.1	 11	 1	 13849.7	 1	 1	 1	 GBMC_29041996	 14
 407.5	 11	 2	 16975.9	 1	 1	 2	 GBMC_29041996	 14
 371.8	 11	 1	 19753	 1	 1	 3	 GBMC_29041996	 14
 332.5	 11	 1	 22297.2	 1	 1	 4	 GBMC_29041996	 14
 325.2	 11	 3	 25473.4	 1	 1	 5	 GBMC_29041996	 14
 375.8	 11	 2	 27419	 1	 1	 6	 GBMC_29041996	 14
 363.8	 11	 2	 29880.1	 1	 1	 7	 GBMC_29041996	 14
 386.4	 11	 2	 32158.3	 1	 1	 8	 GBMC_29041996	 14
 644.9	 12	 2	 35184.7	 1	 0	 1	 GBMC_29041996	 14
 563	 12	 1	 38244.5	 1	 0	 2	 GBMC_29041996	 14
 447.4	 12	 2	 40955	 1	 0	 3	 GBMC_29041996	 14
 806.6	 12	 1	 44164.4	 1	 1	 4	 GBMC_29041996	 14
 641.3	 12	 2	 46841.7	 1	 1	 5	 GBMC_29041996	 14
 705.9	 12	 3	 49968	 1	 1	 6	 GBMC_29041996	 14
 738.8	 11	 3	 51880.3	 1	 1	 1	 GBMC_29041996	 14
 525.2	 11	 2	 55738.3	 1	 1	 2	 GBMC_29041996	 14
 402.3	 11	 3	 59612.8	 1	 1	 3	 GBMC_29041996	 14
 452	 11	 1	 63088.3	 1	 1	 4	 GBMC_29041996	 14
 594.6	 12	 3	 66414.1	 1	 1	 1	 GBMC_29041996	 14
 636.9	 12	 3	 69141.3	 1	 1	 2	 GBMC_29041996	 14
 612.4	 12	 2	 71718.8	 1	 1	 3	 GBMC_29041996	 14
 579.5	 12	 3	 73764.2	 1	 1	 4	 GBMC_29041996	 14
 548.1	 12	 3	 75792.9	 1	 1	 5	 GBMC_29041996	 14
 578	 11	 2	 77954.7	 1	 1	 1	 GBMC_29041996	 14
 400.1	 11	 3	 80432.4	 1	 1	 2	 GBMC_29041996	 14
 404.6	 11	 1	 83941.1	 1	 1	 3	 GBMC_29041996	 14
 671.4	 12	 2	 87400	 1	 1	 1	 GBMC_29041996	 14
 667.9	 12	 3	 90060.6	 1	 1	 2	 GBMC_29041996	 14
 639.6	 12	 3	 92471.8	 1	 1	 3	 GBMC_29041996	 14
 508.2	 12	 2	 95697.9	 1	 1	 4	 GBMC_29041996	 14
 490.1	 12	 3	 97693.4	 1	 1	 5	 GBMC_29041996	 14
 676.7	 12	 1	 100852.9	 1	 1	 6	 GBMC_29041996	 14
 773.8	 12	 2	 104078.9	 1	 1	 7	 GBMC_29041996	 14
 542.6	 11	 2	 107188.5	 1	 1	 1	 GBMC_29041996	 14
 422.3	 11	 3	 109815.9	 1	 1	 2	 GBMC_29041996	 14
 471.6	 11	 2	 112593	 1	 1	 3	 GBMC_29041996	 14
 410.7	 11	 1	 116085.1	 1	 1	 4	 GBMC_29041996	 14
 408.6	 11	 3	 118878.8	 1	 1	 5	 GBMC_29041996	 14
 383.1	 11	 3	 121672.5	 1	 1	 6	 GBMC_29041996	 14
 398.1	 11	 2	 125114.7	 1	 1	 7	 GBMC_29041996	 14
 605.7	 12	 1	 127126.8	 1	 1	 1	 GBMC_29041996	 14
 816.3	 12	 1	 129654.4	 1	 1	 2	 GBMC_29041996	 14
 554.8	 12	 3	 132065.6	 1	 1	 3	 GBMC_29041996	 14
 542.6	 12	 1	 133978	 1	 1	 4	 GBMC_29041996	 14
 529.2	 12	 1	 135956.8	 1	 1	 5	 GBMC_29041996	 14
 460.3	 12	 3	 139282.6	 1	 1	 6	 GBMC_29041996	 14
 717.8	 12	 2	 142525.3	 1	 1	 7	 GBMC_29041996	 14
 965.4	 12	 2	 144953.1	 1	 0	 8	 GBMC_29041996	 14
 444.4	 11	 2	 148711.3	 1	 1	 1	 GBMC_29041996	 14
 418.4	 11	 1	 152502.7	 1	 1	 2	 GBMC_29041996	 14
 448.4	 11	 2	 156244.3	 1	 1	 3	 GBMC_29041996	 14
 427.1	 11	 3	 158189.9	 1	 1	 4	 GBMC_29041996	 14
 468.4	 11	 3	 162031.2	 1	 1	 5	 GBMC_29041996	 14
 601	 12	 2	 165656.3	 1	 1	 1	 GBMC_29041996	 14
 613	 12	 2	 167701.7	 1	 1	 2	 GBMC_29041996	 14
 601	 12	 2	 170079.6	 1	 1	 3	 GBMC_29041996	 14
 472.5	 11	 2	 173638.3	 1	 1	 1	 GBMC_29041996	 14
 495.9	 11	 1	 176199.1	 1	 1	 2	 GBMC_29041996	 14
 618.3	 11	 1	 178128.1	 1	 1	 3	 GBMC_29041996	 14
 413.5	 11	 1	 181304.3	 1	 1	 4	 GBMC_29041996	 14
 424	 11	 2	 184114.6	 1	 1	 5	 GBMC_29041996	 14
 482.2	 11	 1	 187008	 1	 1	 6	 GBMC_29041996	 14
 782.2	 12	 2	 190749.6	 1	 1	 1	 GBMC_29041996	 14
 563.9	 12	 3	 193493.4	 1	 1	 2	 GBMC_29041996	 14
 762.9	 12	 1	 196037.6	 1	 1	 3	 GBMC_29041996	 14
 657.1	 12	 2	 198182.7	 1	 1	 4	 GBMC_29041996	 14
 454.9	 11	 3	 201841.1	 1	 1	 1	 GBMC_29041996	 14
 423	 11	 3	 204950.8	 1	 1	 2	 GBMC_29041996	 14
 418.4	 11	 3	 208625.8	 1	 1	 3	 GBMC_29041996	 14
 454.1	 11	 2	 210654.5	 1	 1	 4	 GBMC_29041996	 14
 485.1	 11	 2	 212600.1	 1	 1	 5	 GBMC_29041996	 14
 672.5	 12	 1	 215111.1	 1	 1	 1	 GBMC_29041996	 14
 606.8	 12	 1	 218752.9	 1	 1	 2	 GBMC_29041996	 14
 594.5	 12	 2	 222095.3	 1	 1	 3	 GBMC_29041996	 14
 395.9	 11	 2	 225304.7	 1	 1	 1	 GBMC_29041996	 14
 424.3	 11	 1	 227915.5	 1	 1	 2	 GBMC_29041996	 14
 368	 11	 3	 230809	 1	 1	 3	 GBMC_29041996	 14
 388.5	 11	 2	 234350.9	 1	 1	 4	 GBMC_29041996	 14
 374.7	 11	 2	 237926.2	 1	 1	 5	 GBMC_29041996	 14
 437.7	 11	 2	 239971.6	 1	 1	 6	 GBMC_29041996	 14
 656.2	 12	 3	 243114.5	 1	 1	 1	 GBMC_29041996	 14
 794.6	 12	 2	 246656.4	 1	 1	 2	 GBMC_29041996	 14
 716.3	 12	 3	 249034.4	 1	 1	 3	 GBMC_29041996	 14
 723.2	 12	 2	 252726	 1	 1	 4	 GBMC_29041996	 14
 703.7	 12	 2	 254704.9	 1	 1	 5	 GBMC_29041996	 14
 625.9	 12	 3	 258080.6	 1	 1	 6	 GBMC_29041996	 14
 528.5	 12	 3	 261805.5	 1	 1	 7	 GBMC_29041996	 14
 551	 11	 3	 264582.6	 1	 1	 1	 GBMC_29041996	 14
 497	 11	 1	 266461.6	 1	 1	 2	 GBMC_29041996	 14
 403.2	 11	 3	 270303	 1	 1	 3	 GBMC_29041996	 14
 366.4	 11	 2	 273795.1	 1	 1	 4	 GBMC_29041996	 14
 402.5	 11	 3	 276987.8	 1	 1	 5	 GBMC_29041996	 14
 388.7	 11	 3	 279000	 1	 1	 6	 GBMC_29041996	 14
 351.1	 11	 1	 281062	 1	 1	 7	 GBMC_29041996	 14
 393.5	 11	 2	 283922.1	 1	 1	 8	 GBMC_29041996	 14
 505.8	 12	 3	 286433.1	 1	 0	 1	 GBMC_29041996	 14
 568.9	 12	 3	 290124.8	 1	 1	 2	 GBMC_29041996	 14
 649.8	 12	 2	 293866.3	 1	 1	 3	 GBMC_29041996	 14
 685.6	 12	 1	 296743.2	 1	 1	 4	 GBMC_29041996	 14
 537.3	 11	 2	 299686.5	 1	 1	 1	 GBMC_29041996	 14
 469.7	 11	 1	 303062.2	 1	 1	 2	 GBMC_29041996	 14
 490.9	 11	 3	 305573.2	 1	 1	 3	 GBMC_29041996	 14
 418.9	 11	 1	 308716.1	 1	 1	 4	 GBMC_29041996	 14
 442.7	 11	 2	 310744.8	 1	 1	 5	 GBMC_29041996	 14
 864.2	 12	 2	 313472	 1	 0	 1	 GBMC_29041996	 14
 608.7	 12	 2	 317296.7	 1	 1	 2	 GBMC_29041996	 14
 617.2	 12	 1	 320156.9	 1	 1	 3	 GBMC_29041996	 14
 520.9	 11	 1	 323000.4	 1	 1	 1	 GBMC_29041996	 14
 362.9	 11	 1	 325561.3	 1	 1	 2	 GBMC_29041996	 14
 415.1	 11	 2	 327440.4	 1	 1	 3	 GBMC_29041996	 14
 401.9	 11	 2	 331165.3	 1	 1	 4	 GBMC_29041996	 14
 407.5	 11	 1	 333493.4	 1	 1	 5	 GBMC_29041996	 14
 392.2	 11	 2	 337218.3	 1	 1	 6	 GBMC_29041996	 14
 654.2	 12	 1	 339845.7	 1	 0	 1	 GBMC_29041996	 14
 670.5	 12	 1	 343254.6	 1	 1	 2	 GBMC_29041996	 14
 665.8	 12	 2	 345898.6	 1	 1	 3	 GBMC_29041996	 14
 606.8	 12	 1	 348376.4	 1	 1	 4	 GBMC_29041996	 14
 1086.4	 12	 1	 351901.7	 1	 0	 5	 GBMC_29041996	 14
 598.3	 12	 2	 354130	 1	 1	 6	 GBMC_29041996	 14
 580.3	 12	 1	 357572.2	 1	 1	 7	 GBMC_29041996	 14
 489.6	 12	 1	 360781.6	 1	 1	 8	 GBMC_29041996	 14
 477.9	 11	 1	 363475.6	 1	 1	 1	 GBMC_29041996	 14
 423.3	 11	 2	 366302.5	 1	 1	 2	 GBMC_29041996	 14
 396.2	 11	 1	 370077.3	 1	 1	 3	 GBMC_29041996	 14
 446.2	 11	 3	 372837.7	 1	 1	 4	 GBMC_29041996	 14
 396.8	 11	 2	 375714.5	 1	 1	 5	 GBMC_29041996	 14
 408.3	 11	 1	 378292	 1	 1	 6	 GBMC_29041996	 14
 525.1	 11	 3	 380187.7	 1	 1	 7	 GBMC_29041996	 14
 599.8	 12	 3	 383696.5	 1	 1	 1	 GBMC_29041996	 14
 575.7	 12	 1	 387238.5	 1	 1	 2	 GBMC_29041996	 14
 558.7	 12	 3	 389699.6	 1	 1	 3	 GBMC_29041996	 14
 571.4	 12	 3	 392011	 1	 1	 4	 GBMC_29041996	 14
 476.9	 11	 3	 394638.4	 1	 1	 1	 GBMC_29041996	 14
 338.4	 11	 1	 398147.1	 1	 1	 2	 GBMC_29041996	 14
 380.8	 11	 3	 401190.3	 1	 1	 3	 GBMC_29041996	 14
 364.2	 11	 2	 404516	 1	 1	 4	 GBMC_29041996	 14
 342.5	 11	 1	 407725.5	 1	 1	 5	 GBMC_29041996	 14
 714.3	 12	 2	 410236.4	 1	 1	 1	 GBMC_29041996	 14
 606.8	 12	 1	 412996.9	 1	 1	 2	 GBMC_29041996	 14
 604.2	 12	 2	 415524.5	 1	 1	 3	 GBMC_29041996	 14
 469.4	 12	 2	 418168.5	 1	 1	 4	 GBMC_29041996	 14
 608.1	 12	 1	 420613	 1	 1	 5	 GBMC_29041996	 14
 693	 12	 2	 422691.6	 1	 1	 6	 GBMC_29041996	 14
 791.6	 12	 1	 425901	 1	 1	 7	 GBMC_29041996	 14
 723	 12	 2	 429276.7	 1	 1	 8	 GBMC_29041996	 14
 496.9	 11	 2	 431571.5	 1	 1	 1	 GBMC_29041996	 14
 396.5	 11	 2	 435313.1	 1	 1	 2	 GBMC_29041996	 14
 365.2	 11	 3	 438738.7	 1	 1	 3	 GBMC_29041996	 14
 372.3	 11	 1	 441033.5	 1	 1	 4	 GBMC_29041996	 14
 598.2	 12	 1	 443145.3	 1	 1	 1	 GBMC_29041996	 14
 648.1	 12	 2	 446670.7	 1	 1	 2	 GBMC_29041996	 14
 579.5	 12	 3	 448732.7	 1	 1	 3	 GBMC_29041996	 14
 648.4	 12	 3	 451277	 1	 1	 4	 GBMC_29041996	 14
 554.2	 12	 3	 455101.6	 1	 1	 5	 GBMC_29041996	 14
 617.6	 12	 3	 457496.2	 1	 1	 6	 GBMC_29041996	 14
 656.5	 12	 1	 460506.1	 1	 1	 7	 GBMC_29041996	 14
 402	 11	 3	 463299.8	 1	 1	 1	 GBMC_29041996	 14
 409.3	 11	 1	 466342.9	 1	 1	 2	 GBMC_29041996	 14
 442.4	 11	 1	 469485.8	 1	 1	 3	 GBMC_29041996	 14
 512.8	 11	 2	 472562.2	 1	 1	 4	 GBMC_29041996	 14
 372.2	 11	 1	 475688.4	 1	 1	 5	 GBMC_29041996	 14
 366.9	 11	 3	 479030.8	 1	 1	 6	 GBMC_29041996	 14
 679.4	 12	 2	 481159.4	 1	 1	 1	 GBMC_29041996	 14
 627.7	 12	 2	 483986.3	 1	 1	 2	 GBMC_29041996	 14
 560.3	 12	 2	 487578.2	 1	 1	 3	 GBMC_29041996	 14
 446.3	 11	 3	 490188.9	 1	 1	 1	 GBMC_29041996	 14
 430	 11	 3	 493099	 1	 1	 2	 GBMC_29041996	 14
 401.9	 11	 2	 495360.6	 1	 1	 3	 GBMC_29041996	 14
 405.6	 11	 1	 499002.3	 1	 1	 4	 GBMC_29041996	 14
 704.9	 11	 1	 501380.3	 1	 1	 5	 GBMC_29041996	 14
 765.9	 12	 1	 505072	 1	 1	 1	 GBMC_29041996	 14
 566.6	 12	 1	 508048.6	 1	 1	 2	 GBMC_29041996	 14
 511.9	 12	 2	 510010.8	 1	 1	 3	 GBMC_29041996	 14
 479.1	 12	 3	 512704.7	 1	 1	 4	 GBMC_29041996	 14
 445.6	 12	 3	 514883.1	 1	 1	 5	 GBMC_29041996	 14
 671.4	 12	 1	 518192.3	 1	 1	 6	 GBMC_29041996	 14
 453.1	 11	 2	 521418.3	 1	 1	 1	 GBMC_29041996	 14
 526	 11	 1	 523929.3	 1	 1	 2	 GBMC_29041996	 14
 371.6	 11	 1	 527654.2	 1	 1	 3	 GBMC_29041996	 14
 450.7	 11	 2	 530165.2	 1	 1	 4	 GBMC_29041996	 14
 387.1	 11	 1	 533507.6	 1	 1	 5	 GBMC_29041996	 14
 420.6	 11	 2	 536667.1	 1	 1	 6	 GBMC_29041996	 14
 384.8	 11	 3	 539859.9	 1	 1	 7	 GBMC_29041996	 14
 439.1	 11	 1	 542021.7	 1	 1	 8	 GBMC_29041996	 14
 706.2	 12	 1	 544582.6	 1	 1	 1	 GBMC_29041996	 14
 639.4	 12	 3	 546844.1	 1	 1	 2	 GBMC_29041996	 14
 537.6	 12	 3	 548823	 1	 1	 3	 GBMC_29041996	 14
 428.8	 11	 1	 551932.6	 1	 1	 1	 GBMC_29041996	 14
 381.1	 11	 1	 554027.9	 1	 1	 2	 GBMC_29041996	 14
 345.3	 11	 3	 556938	 1	 1	 3	 GBMC_29041996	 14
 407	 11	 3	 558916.8	 1	 1	 4	 GBMC_29041996	 14
 377.3	 11	 3	 561777	 1	 1	 5	 GBMC_29041996	 14
 461.8	 11	 2	 564470.9	 1	 1	 6	 GBMC_29041996	 14
 390.2	 11	 1	 567730.2	 1	 1	 7	 GBMC_29041996	 14
 592.5	 12	 1	 570274.5	 1	 1	 1	 GBMC_29041996	 14
 657.3	 12	 2	 573034.9	 1	 1	 2	 GBMC_29041996	 14
