 rt 	  est 	  resp 	  laten 	  good 	  acu 	  seq 	  subID 	  subN 
 469.5	 11	 2	 275890.3	 1	 1	 2	 CEMM_09041993	 52
 434.9	 11	 2	 279266	 1	 1	 3	 CEMM_09041993	 52
 646.5	 12	 3	 282808	 1	 1	 1	 CEMM_09041993	 52
 608.9	 12	 2	 285934.3	 1	 1	 2	 CEMM_09041993	 52
 561.7	 12	 3	 288295.6	 1	 1	 3	 CEMM_09041993	 52
 575.6	 12	 2	 291105.9	 1	 0	 4	 CEMM_09041993	 52
 684.2	 12	 2	 294232.2	 1	 1	 5	 CEMM_09041993	 52
 492	 12	 3	 297508.1	 1	 1	 6	 CEMM_09041993	 52
 469.2	 11	 1	 300534.6	 1	 1	 1	 CEMM_09041993	 52
 426.4	 11	 1	 302962.4	 1	 1	 2	 CEMM_09041993	 52
 411.7	 11	 2	 306338.1	 1	 1	 3	 CEMM_09041993	 52
 453.5	 11	 2	 308333.6	 1	 1	 4	 CEMM_09041993	 52
 542.6	 12	 3	 311260.3	 1	 1	 1	 CEMM_09041993	 52
 605.9	 12	 3	 315051.7	 1	 1	 2	 CEMM_09041993	 52
 606.8	 12	 1	 317213.5	 1	 1	 3	 CEMM_09041993	 52
 443.6	 11	 2	 319724.5	 1	 1	 1	 CEMM_09041993	 52
 439.5	 11	 2	 321803.1	 1	 1	 2	 CEMM_09041993	 52
 356.3	 11	 3	 325661.1	 1	 1	 3	 CEMM_09041993	 52
 404.9	 11	 2	 329469.1	 1	 1	 4	 CEMM_09041993	 52
 381.5	 11	 1	 332379.2	 1	 1	 5	 CEMM_09041993	 52
 400.9	 11	 3	 334740.5	 1	 1	 6	 CEMM_09041993	 52
 588.6	 12	 3	 338249.3	 1	 0	 1	 CEMM_09041993	 52
 610.3	 12	 1	 340660.5	 1	 1	 2	 CEMM_09041993	 52
 628.6	 12	 3	 344285.6	 1	 1	 3	 CEMM_09041993	 52
 470.4	 12	 3	 346364.2	 1	 1	 4	 CEMM_09041993	 52
 490.8	 12	 1	 349490.5	 1	 1	 5	 CEMM_09041993	 52
 609.3	 12	 3	 352699.9	 1	 1	 6	 CEMM_09041993	 52
 461	 12	 3	 356391.6	 1	 1	 7	 CEMM_09041993	 52
 550.8	 11	 1	 358420.3	 1	 0	 1	 CEMM_09041993	 52
 492.5	 11	 2	 361845.9	 1	 1	 2	 CEMM_09041993	 52
 451.2	 11	 3	 364556.4	 1	 1	 3	 CEMM_09041993	 52
 474.7	 11	 2	 368065.2	 1	 1	 4	 CEMM_09041993	 52
 428.2	 11	 1	 371657	 1	 1	 5	 CEMM_09041993	 52
 410.8	 11	 3	 374617	 1	 1	 6	 CEMM_09041993	 52
 422.6	 11	 3	 378092.5	 1	 1	 7	 CEMM_09041993	 52
 475.9	 11	 2	 380869.5	 1	 1	 8	 CEMM_09041993	 52
 577.4	 12	 3	 383812.9	 1	 0	 1	 CEMM_09041993	 52
 670.2	 12	 1	 386357.1	 1	 1	 2	 CEMM_09041993	 52
 574	 12	 3	 389367	 1	 1	 3	 CEMM_09041993	 52
 633.8	 12	 2	 392293.7	 1	 1	 4	 CEMM_09041993	 52
 587	 12	 3	 395020.9	 1	 1	 5	 CEMM_09041993	 52
 536.2	 11	 3	 398130.5	 1	 1	 1	 CEMM_09041993	 52
 362.1	 11	 3	 401589.3	 1	 1	 2	 CEMM_09041993	 52
 440.7	 11	 2	 403784.4	 1	 1	 3	 CEMM_09041993	 52
 415.4	 11	 1	 406611.3	 1	 1	 4	 CEMM_09041993	 52
 474.6	 11	 3	 408490.4	 1	 1	 5	 CEMM_09041993	 52
 348.6	 11	 3	 412065.6	 1	 1	 6	 CEMM_09041993	 52
 387.5	 11	 3	 415125.4	 1	 1	 7	 CEMM_09041993	 52
 437.3	 11	 2	 418085.4	 1	 1	 8	 CEMM_09041993	 52
 634	 12	 3	 421810.3	 1	 1	 1	 CEMM_09041993	 52
 581.6	 12	 3	 423706	 1	 1	 2	 CEMM_09041993	 52
 713	 12	 2	 426183.7	 1	 1	 3	 CEMM_09041993	 52
 475	 11	 3	 428362.1	 1	 1	 1	 CEMM_09041993	 52
 375.1	 11	 3	 431305.5	 1	 1	 2	 CEMM_09041993	 52
 511.9	 11	 2	 435030.4	 1	 1	 3	 CEMM_09041993	 52
 466.1	 11	 1	 437807.4	 1	 1	 4	 CEMM_09041993	 52
 524	 12	 3	 439919.3	 1	 1	 1	 CEMM_09041993	 52
 676.7	 12	 2	 442580	 1	 1	 2	 CEMM_09041993	 52
 566.8	 12	 1	 445307.1	 1	 1	 3	 CEMM_09041993	 52
 583.2	 12	 3	 447668.4	 1	 1	 4	 CEMM_09041993	 52
 650.4	 12	 2	 449713.8	 1	 1	 5	 CEMM_09041993	 52
 613.4	 12	 3	 452840.1	 1	 1	 6	 CEMM_09041993	 52
 486	 11	 1	 456165.9	 1	 1	 1	 CEMM_09041993	 52
 461.8	 11	 2	 458743.4	 1	 1	 2	 CEMM_09041993	 52
 407.8	 11	 3	 461088.1	 1	 1	 3	 CEMM_09041993	 52
 415	 11	 3	 463565.8	 1	 1	 4	 CEMM_09041993	 52
 403.6	 11	 3	 467423.8	 1	 1	 5	 CEMM_09041993	 52
 454.5	 11	 3	 469419.3	 1	 1	 6	 CEMM_09041993	 52
 510.3	 11	 2	 471946.9	 1	 1	 7	 CEMM_09041993	 52
 773.1	 12	 2	 474092	 1	 1	 1	 CEMM_09041993	 52
 531.2	 12	 2	 476453.3	 1	 1	 2	 CEMM_09041993	 52
 841.8	 12	 2	 479779.2	 1	 1	 3	 CEMM_09041993	 52
 897	 12	 3	 482373.3	 1	 1	 4	 CEMM_09041993	 52
 543.7	 12	 1	 485699.1	 1	 1	 5	 CEMM_09041993	 52
 422.1	 11	 1	 488526	 1	 1	 1	 CEMM_09041993	 52
 469.4	 11	 2	 491635.7	 1	 1	 2	 CEMM_09041993	 52
 460.5	 11	 3	 494828.4	 1	 1	 3	 CEMM_09041993	 52
 406.4	 11	 3	 497805	 1	 1	 4	 CEMM_09041993	 52
 418.8	 11	 1	 500499	 1	 1	 5	 CEMM_09041993	 52
 459.1	 11	 2	 503109.7	 1	 1	 6	 CEMM_09041993	 52
 502.2	 11	 1	 505022.1	 1	 1	 7	 CEMM_09041993	 52
 772.2	 12	 3	 507100.7	 1	 1	 1	 CEMM_09041993	 52
 492.8	 12	 1	 509811.2	 1	 1	 2	 CEMM_09041993	 52
 539.4	 12	 3	 512338.9	 1	 1	 3	 CEMM_09041993	 52
 630.5	 12	 2	 514716.8	 1	 1	 4	 CEMM_09041993	 52
 452.6	 11	 3	 516861.9	 1	 1	 1	 CEMM_09041993	 52
 450.5	 11	 2	 519323.1	 1	 1	 2	 CEMM_09041993	 52
 429.1	 11	 3	 521684.4	 1	 1	 3	 CEMM_09041993	 52
 408	 11	 2	 523979.2	 1	 1	 4	 CEMM_09041993	 52
 404.3	 11	 3	 526207.5	 1	 1	 5	 CEMM_09041993	 52
 403.8	 11	 2	 528685.2	 1	 1	 6	 CEMM_09041993	 52
 406.2	 11	 3	 531429	 1	 1	 7	 CEMM_09041993	 52
 432	 11	 1	 533590.8	 1	 1	 8	 CEMM_09041993	 52
 562.8	 12	 2	 536633.9	 1	 1	 1	 CEMM_09041993	 52
 564.9	 12	 1	 539361.1	 1	 1	 2	 CEMM_09041993	 52
 489.7	 12	 3	 542370.9	 1	 0	 3	 CEMM_09041993	 52
 533.9	 12	 1	 545480.5	 1	 1	 4	 CEMM_09041993	 52
 496.4	 12	 1	 547542.6	 1	 1	 5	 CEMM_09041993	 52
 640.1	 12	 2	 550918.2	 1	 1	 6	 CEMM_09041993	 52
 373.9	 11	 3	 554460.2	 1	 1	 1	 CEMM_09041993	 52
 442.8	 11	 2	 557470.1	 1	 1	 2	 CEMM_09041993	 52
 401.9	 11	 3	 561294.8	 1	 1	 3	 CEMM_09041993	 52
 554.9	 12	 1	 564903.3	 1	 1	 1	 CEMM_09041993	 52
 562.6	 12	 1	 568678.1	 1	 1	 2	 CEMM_09041993	 52
 503.4	 12	 1	 572037.2	 1	 0	 3	 CEMM_09041993	 52
 521.7	 12	 1	 574332	 1	 1	 4	 CEMM_09041993	 52
 727	 12	 2	 576676.7	 1	 0	 5	 CEMM_09041993	 52
 471.6	 11	 2	 580418.2	 1	 1	 1	 CEMM_09041993	 52
 471.6	 11	 2	 583477.9	 1	 1	 2	 CEMM_09041993	 52
 462	 11	 3	 587202.9	 1	 1	 3	 CEMM_09041993	 52
 381.6	 11	 2	 590927.8	 1	 1	 4	 CEMM_09041993	 52
 458.2	 11	 2	 593654.9	 1	 1	 5	 CEMM_09041993	 52
 621.4	 12	 1	 597196.9	 1	 1	 1	 CEMM_09041993	 52
 428.4	 12	 1	 600389.7	 1	 1	 2	 CEMM_09041993	 52
 828.8	 12	 2	 603881.8	 1	 1	 3	 CEMM_09041993	 52
 507.5	 12	 1	 607357.3	 1	 1	 4	 CEMM_09041993	 52
 758.3	 12	 3	 610450.3	 1	 1	 5	 CEMM_09041993	 52
 547.1	 12	 1	 613260.6	 1	 1	 6	 CEMM_09041993	 52
 577.1	 12	 3	 615206.2	 1	 1	 7	 CEMM_09041993	 52
 542.9	 12	 1	 617584.1	 1	 1	 8	 CEMM_09041993	 52
 416.7	 11	 1	 620943.2	 1	 1	 1	 CEMM_09041993	 52
 436.6	 11	 2	 623271.3	 1	 1	 2	 CEMM_09041993	 52
 433.9	 11	 2	 626647	 1	 1	 3	 CEMM_09041993	 52
 426.4	 11	 2	 628792.1	 1	 1	 4	 CEMM_09041993	 52
 673.6	 12	 3	 631336.4	 1	 1	 1	 CEMM_09041993	 52
 670.6	 12	 3	 633548	 1	 1	 2	 CEMM_09041993	 52
 578.4	 12	 3	 636857.2	 1	 1	 3	 CEMM_09041993	 52
 501.8	 12	 3	 639384.8	 1	 1	 4	 CEMM_09041993	 52
 529.8	 12	 1	 642876.9	 1	 1	 5	 CEMM_09041993	 52
 495.8	 12	 1	 646485.4	 1	 1	 6	 CEMM_09041993	 52
 458.5	 11	 2	 648480.9	 1	 1	 1	 CEMM_09041993	 52
 446.3	 11	 3	 650809	 1	 1	 2	 CEMM_09041993	 52
 457.4	 11	 1	 653320	 1	 1	 3	 CEMM_09041993	 52
 385.3	 11	 3	 656895.2	 1	 1	 4	 CEMM_09041993	 52
 472.7	 11	 2	 659539.2	 1	 1	 5	 CEMM_09041993	 52
 409.8	 11	 1	 662865.1	 1	 1	 6	 CEMM_09041993	 52
 408.3	 11	 3	 666323.9	 1	 1	 7	 CEMM_09041993	 52
 483.7	 12	 1	 668635.3	 1	 0	 1	 CEMM_09041993	 52
 594.9	 12	 2	 670597.6	 1	 1	 2	 CEMM_09041993	 52
 835.1	 12	 3	 673823.6	 1	 1	 3	 CEMM_09041993	 52
 444.8	 11	 2	 675952.1	 1	 1	 1	 CEMM_09041993	 52
 418.9	 11	 3	 678596.1	 1	 1	 2	 CEMM_09041993	 52
 354.4	 11	 3	 681639.3	 1	 1	 3	 CEMM_09041993	 52
 442.7	 11	 1	 684349.8	 1	 1	 4	 CEMM_09041993	 52
 486.8	 12	 2	 688157.8	 1	 0	 1	 CEMM_09041993	 52
 612	 12	 1	 690203.2	 1	 1	 2	 CEMM_09041993	 52
 674	 12	 3	 692531.3	 1	 1	 3	 CEMM_09041993	 52
 681.1	 12	 2	 695807.2	 1	 1	 4	 CEMM_09041993	 52
 560.4	 12	 1	 699615.3	 1	 1	 5	 CEMM_09041993	 52
 522.3	 12	 1	 702542	 1	 1	 6	 CEMM_09041993	 52
 696.7	 12	 3	 705019.7	 1	 1	 7	 CEMM_09041993	 52
 594.9	 12	 1	 708478.5	 1	 1	 8	 CEMM_09041993	 52
 458	 11	 2	 711421.9	 1	 1	 1	 CEMM_09041993	 52
 414.2	 11	 2	 713600.3	 1	 1	 2	 CEMM_09041993	 52
 440.7	 11	 1	 716127.9	 1	 1	 3	 CEMM_09041993	 52
 649.6	 12	 1	 719087.9	 1	 1	 1	 CEMM_09041993	 52
 894.9	 12	 3	 721299.6	 1	 1	 2	 CEMM_09041993	 52
 875.8	 12	 3	 723976.8	 1	 1	 3	 CEMM_09041993	 52
 507.6	 12	 1	 726454.6	 1	 1	 4	 CEMM_09041993	 52
 451.7	 12	 1	 729564.2	 1	 0	 5	 CEMM_09041993	 52
 461.6	 11	 1	 731942.1	 1	 1	 1	 CEMM_09041993	 52
 454.5	 11	 1	 734702.6	 1	 1	 2	 CEMM_09041993	 52
 468.8	 11	 3	 737213.6	 1	 1	 3	 CEMM_09041993	 52
 440.8	 11	 2	 739890.8	 1	 1	 4	 CEMM_09041993	 52
 456.8	 11	 2	 742451.7	 1	 1	 5	 CEMM_09041993	 52
 398.5	 11	 3	 745195.5	 1	 1	 6	 CEMM_09041993	 52
 607.1	 12	 2	 748704.2	 1	 1	 1	 CEMM_09041993	 52
 483	 12	 2	 751082.2	 1	 1	 2	 CEMM_09041993	 52
 504	 12	 3	 753194.1	 1	 1	 3	 CEMM_09041993	 52
 786.3	 12	 2	 755588.7	 1	 1	 4	 CEMM_09041993	 52
 710.3	 12	 3	 759413.3	 1	 1	 5	 CEMM_09041993	 52
 579.4	 12	 2	 762955.3	 1	 1	 6	 CEMM_09041993	 52
 740.8	 12	 3	 765466.3	 1	 1	 7	 CEMM_09041993	 52
 433.2	 11	 3	 768609.2	 1	 1	 1	 CEMM_09041993	 52
 438.2	 11	 1	 770870.8	 1	 1	 2	 CEMM_09041993	 52
 463.1	 11	 3	 772982.6	 1	 1	 3	 CEMM_09041993	 52
 451.7	 12	 2	 776707.6	 1	 0	 1	 CEMM_09041993	 52
 690	 12	 1	 778836.1	 1	 1	 2	 CEMM_09041993	 52
 667.6	 12	 2	 781962.3	 1	 1	 3	 CEMM_09041993	 52
 567.1	 12	 1	 785138.5	 1	 1	 4	 CEMM_09041993	 52
 641.6	 12	 1	 788347.9	 1	 1	 5	 CEMM_09041993	 52
 606.5	 12	 3	 791573.9	 1	 1	 6	 CEMM_09041993	 52
 576	 12	 2	 794567.2	 1	 1	 7	 CEMM_09041993	 52
 543	 12	 1	 796778.8	 1	 1	 8	 CEMM_09041993	 52
 463.6	 11	 1	 800304.2	 1	 1	 1	 CEMM_09041993	 52
 453.1	 11	 3	 803896.1	 1	 1	 2	 CEMM_09041993	 52
 481	 11	 2	 806007.9	 1	 1	 3	 CEMM_09041993	 52
 392.2	 11	 1	 809516.7	 1	 1	 4	 CEMM_09041993	 52
 490.5	 11	 3	 811678.5	 1	 1	 5	 CEMM_09041993	 52
 598.5	 12	 1	 814405.6	 1	 1	 1	 CEMM_09041993	 52
 611.8	 12	 1	 816584	 1	 1	 2	 CEMM_09041993	 52
 750.2	 12	 3	 819361.1	 1	 1	 3	 CEMM_09041993	 52
 617.1	 12	 3	 822936.3	 1	 1	 4	 CEMM_09041993	 52
 702.8	 12	 2	 826445.1	 1	 1	 5	 CEMM_09041993	 52
 795.6	 12	 2	 829870.6	 1	 1	 6	 CEMM_09041993	 52
 466.5	 11	 2	 832564.6	 1	 1	 1	 CEMM_09041993	 52
 438.6	 11	 1	 835158.7	 1	 1	 2	 CEMM_09041993	 52
 395.5	 11	 1	 837370.4	 1	 1	 3	 CEMM_09041993	 52
 437.1	 11	 2	 840762.7	 1	 1	 4	 CEMM_09041993	 52
 459.3	 11	 3	 843772.5	 1	 1	 5	 CEMM_09041993	 52
 437.6	 11	 1	 847447.6	 1	 1	 6	 CEMM_09041993	 52
 419.4	 11	 1	 849359.9	 1	 1	 7	 CEMM_09041993	 52
 453.4	 12	 2	 852286.6	 1	 1	 1	 CEMM_09041993	 52
 669.3	 12	 2	 855662.3	 1	 1	 2	 CEMM_09041993	 52
 831.1	 12	 2	 858722.1	 1	 0	 3	 CEMM_09041993	 52
 621.8	 12	 2	 860917.1	 1	 1	 4	 CEMM_09041993	 52
 450.6	 11	 2	 16194.4	 1	 1	 1	 HJPF_13021991	 53
 398.6	 11	 2	 18622.2	 1	 1	 2	 HJPF_13021991	 53
 339.4	 11	 1	 22446.9	 1	 1	 3	 HJPF_13021991	 53
 343.6	 11	 2	 24874.7	 1	 1	 4	 HJPF_13021991	 53
 374	 11	 1	 27651.8	 1	 1	 5	 HJPF_13021991	 53
 322.7	 11	 2	 30744.8	 1	 1	 6	 HJPF_13021991	 53
 373.9	 11	 3	 32756.9	 1	 1	 7	 HJPF_13021991	 53
 537.8	 12	 3	 35417.6	 1	 1	 1	 HJPF_13021991	 53
 683.6	 12	 2	 37562.7	 1	 0	 2	 HJPF_13021991	 53
 933.7	 12	 3	 40106.9	 1	 1	 3	 HJPF_13021991	 53
 425	 11	 2	 42302	 1	 1	 1	 HJPF_13021991	 53
 398.4	 11	 2	 46126.7	 1	 1	 2	 HJPF_13021991	 53
 360.4	 11	 2	 48720.8	 1	 1	 3	 HJPF_13021991	 53
 349.2	 11	 1	 50965.7	 1	 1	 4	 HJPF_13021991	 53
 499.4	 12	 3	 53376.9	 1	 1	 1	 HJPF_13021991	 53
 580.6	 12	 3	 55688.4	 1	 1	 2	 HJPF_13021991	 53
 557.7	 12	 2	 58748.1	 1	 0	 3	 HJPF_13021991	 53
 755.1	 12	 1	 62073.9	 1	 1	 4	 HJPF_13021991	 53
 747.3	 12	 3	 64335.5	 1	 1	 5	 HJPF_13021991	 53
 716.9	 12	 1	 66829.8	 1	 1	 6	 HJPF_13021991	 53
 469.8	 11	 2	 70704.4	 1	 1	 1	 HJPF_13021991	 53
 395.5	 11	 2	 73764.2	 1	 1	 2	 HJPF_13021991	 53
 382.7	 11	 1	 76275.1	 1	 1	 3	 HJPF_13021991	 53
 341.4	 11	 3	 78520.1	 1	 1	 4	 HJPF_13021991	 53
 431.1	 11	 2	 80964.5	 1	 1	 5	 HJPF_13021991	 53
 588	 12	 1	 83209.5	 1	 1	 1	 HJPF_13021991	 53
 822.1	 12	 1	 86768.1	 1	 1	 2	 HJPF_13021991	 53
 626.1	 12	 1	 89412.1	 1	 1	 3	 HJPF_13021991	 53
 600.5	 12	 1	 93004	 1	 1	 4	 HJPF_13021991	 53
 683.7	 12	 2	 95648	 1	 1	 5	 HJPF_13021991	 53
 653.3	 12	 1	 98142.4	 1	 0	 6	 HJPF_13021991	 53
 867.4	 12	 2	 100553.6	 1	 1	 7	 HJPF_13021991	 53
 638.5	 12	 1	 102732	 1	 1	 8	 HJPF_13021991	 53
 410.9	 11	 1	 106207.4	 1	 1	 1	 HJPF_13021991	 53
 459.5	 11	 3	 108951.2	 1	 1	 2	 HJPF_13021991	 53
 380.2	 11	 1	 112559.7	 1	 1	 3	 HJPF_13021991	 53
 657.2	 12	 2	 114671.6	 1	 1	 1	 HJPF_13021991	 53
 852.1	 12	 3	 118097.2	 1	 1	 2	 HJPF_13021991	 53
 673.3	 12	 2	 121057.2	 1	 1	 3	 HJPF_13021991	 53
 630.7	 12	 1	 124432.9	 1	 1	 4	 HJPF_13021991	 53
 565.4	 12	 2	 127991.5	 1	 1	 5	 HJPF_13021991	 53
 585	 12	 1	 131333.9	 1	 1	 6	 HJPF_13021991	 53
 475.4	 11	 3	 133479.1	 1	 1	 1	 HJPF_13021991	 53
 358.5	 11	 2	 137021.1	 1	 1	 2	 HJPF_13021991	 53
 347	 11	 1	 139415.7	 1	 1	 3	 HJPF_13021991	 53
 364.1	 11	 1	 142741.5	 1	 1	 4	 HJPF_13021991	 53
 496.8	 11	 3	 145052.9	 1	 1	 5	 HJPF_13021991	 53
 953.5	 12	 3	 147530.6	 1	 1	 1	 HJPF_13021991	 53
 669.9	 12	 2	 149476.3	 1	 0	 2	 HJPF_13021991	 53
 646.7	 12	 1	 152868.6	 1	 1	 3	 HJPF_13021991	 53
 552.7	 12	 1	 156393.9	 1	 1	 4	 HJPF_13021991	 53
 419.3	 11	 3	 158771.9	 1	 1	 1	 HJPF_13021991	 53
 474.9	 11	 2	 160700.8	 1	 1	 2	 HJPF_13021991	 53
 364.2	 11	 2	 163527.8	 1	 1	 3	 HJPF_13021991	 53
 472.8	 11	 3	 166321.5	 1	 1	 4	 HJPF_13021991	 53
 410	 11	 2	 169796.9	 1	 1	 5	 HJPF_13021991	 53
 370.2	 11	 1	 172125	 1	 1	 6	 HJPF_13021991	 53
 401.3	 11	 1	 175018.5	 1	 1	 7	 HJPF_13021991	 53
 531.1	 12	 3	 177163.6	 1	 0	 1	 HJPF_13021991	 53
 515.9	 12	 1	 180140.2	 1	 1	 2	 HJPF_13021991	 53
 532.1	 12	 2	 183333	 1	 1	 3	 HJPF_13021991	 53
 961.3	 12	 2	 187024.7	 1	 1	 4	 HJPF_13021991	 53
 624.1	 12	 3	 188986.9	 1	 0	 5	 HJPF_13021991	 53
 552	 12	 2	 191697.4	 1	 1	 6	 HJPF_13021991	 53
 506.3	 12	 1	 194990	 1	 1	 7	 HJPF_13021991	 53
 587.8	 12	 2	 197983.2	 1	 1	 8	 HJPF_13021991	 53
 390.3	 11	 1	 200394.4	 1	 1	 1	 HJPF_13021991	 53
 401	 11	 2	 202938.7	 1	 1	 2	 HJPF_13021991	 53
 349.4	 11	 1	 206563.8	 1	 1	 3	 HJPF_13021991	 53
 392.8	 11	 2	 209041.5	 1	 1	 4	 HJPF_13021991	 53
 428.5	 11	 2	 211968.2	 1	 1	 5	 HJPF_13021991	 53
 324.9	 11	 1	 214329.6	 1	 1	 6	 HJPF_13021991	 53
 584.4	 12	 2	 216541.2	 1	 1	 1	 HJPF_13021991	 53
 636.7	 12	 1	 220083.2	 1	 0	 2	 HJPF_13021991	 53
 857.6	 12	 3	 223342.5	 1	 1	 3	 HJPF_13021991	 53
 630.7	 12	 3	 226768.1	 1	 1	 4	 HJPF_13021991	 53
 517	 12	 2	 229794.6	 1	 0	 5	 HJPF_13021991	 53
 471.3	 12	 3	 232405.3	 1	 1	 6	 HJPF_13021991	 53
 400.8	 12	 1	 236047.1	 1	 0	 7	 HJPF_13021991	 53
 385.8	 11	 2	 238408.4	 1	 1	 1	 HJPF_13021991	 53
 351.2	 11	 2	 240636.7	 1	 1	 2	 HJPF_13021991	 53
 354.7	 11	 2	 244245.2	 1	 1	 3	 HJPF_13021991	 53
 413.2	 11	 3	 246440.3	 1	 1	 4	 HJPF_13021991	 53
 359.3	 11	 3	 249034.4	 1	 1	 5	 HJPF_13021991	 53
 597.7	 12	 2	 252393.5	 1	 1	 1	 HJPF_13021991	 53
 870.4	 12	 2	 255469.8	 1	 1	 2	 HJPF_13021991	 53
 442.6	 12	 2	 259078.3	 1	 1	 3	 HJPF_13021991	 53
 649.2	 12	 2	 261805.5	 1	 1	 4	 HJPF_13021991	 53
 992.7	 12	 3	 264865.2	 1	 1	 5	 HJPF_13021991	 53
 561.4	 12	 1	 267176.7	 1	 0	 6	 HJPF_13021991	 53
 583.5	 12	 3	 271051.3	 1	 1	 7	 HJPF_13021991	 53
 660.9	 12	 2	 273312.8	 1	 0	 8	 HJPF_13021991	 53
 486.2	 11	 2	 275291.7	 1	 1	 1	 HJPF_13021991	 53
 443.6	 11	 1	 277869.2	 1	 1	 2	 HJPF_13021991	 53
 435.1	 11	 2	 280230.5	 1	 1	 3	 HJPF_13021991	 53
 399.7	 11	 1	 282458.8	 1	 1	 4	 HJPF_13021991	 53
 808.3	 12	 3	 284504.2	 1	 0	 1	 HJPF_13021991	 53
 884.2	 12	 3	 286665.9	 1	 1	 2	 HJPF_13021991	 53
 656	 12	 1	 289043.9	 1	 1	 3	 HJPF_13021991	 53
 419.5	 11	 1	 291089.3	 1	 1	 1	 HJPF_13021991	 53
 353.5	 11	 2	 294232.2	 1	 1	 2	 HJPF_13021991	 53
 378.8	 11	 3	 297907.2	 1	 1	 3	 HJPF_13021991	 53
 385.7	 11	 1	 301249.6	 1	 1	 4	 HJPF_13021991	 53
 897.1	 12	 1	 303843.8	 1	 1	 1	 HJPF_13021991	 53
 612.9	 12	 2	 306055.4	 1	 1	 2	 HJPF_13021991	 53
 588.3	 12	 1	 309214.9	 1	 1	 3	 HJPF_13021991	 53
 741.1	 12	 2	 311958.7	 1	 1	 4	 HJPF_13021991	 53
 685.7	 12	 3	 314586.1	 1	 1	 5	 HJPF_13021991	 53
 509	 11	 3	 317296.7	 1	 1	 1	 HJPF_13021991	 53
 387	 11	 1	 320655.7	 1	 1	 2	 HJPF_13021991	 53
 395.5	 11	 2	 324081.3	 1	 1	 3	 HJPF_13021991	 53
 373.6	 11	 1	 326159.9	 1	 1	 4	 HJPF_13021991	 53
 401.7	 11	 2	 328804	 1	 1	 5	 HJPF_13021991	 53
 345.7	 11	 2	 331697.4	 1	 1	 6	 HJPF_13021991	 53
 386.6	 11	 1	 334324.8	 1	 1	 7	 HJPF_13021991	 53
 808.8	 12	 1	 337035.4	 1	 0	 1	 HJPF_13021991	 53
 607.3	 12	 2	 339662.7	 1	 0	 2	 HJPF_13021991	 53
 691.6	 12	 2	 343071.7	 1	 1	 3	 HJPF_13021991	 53
 430.3	 11	 2	 345067.2	 1	 1	 1	 HJPF_13021991	 53
 455.9	 11	 3	 348193.4	 1	 1	 2	 HJPF_13021991	 53
 471.8	 11	 3	 350488.3	 1	 1	 3	 HJPF_13021991	 53
 385	 11	 1	 352966	 1	 1	 4	 HJPF_13021991	 53
 420	 11	 3	 355393.8	 1	 1	 5	 HJPF_13021991	 53
 400	 11	 3	 357805	 1	 1	 6	 HJPF_13021991	 53
 374.3	 11	 1	 360715.1	 1	 1	 7	 HJPF_13021991	 53
 374.8	 11	 3	 363675.1	 1	 1	 8	 HJPF_13021991	 53
 907.6	 12	 2	 365886.8	 1	 1	 1	 HJPF_13021991	 53
 932.5	 12	 3	 368680.4	 1	 1	 2	 HJPF_13021991	 53
 500.6	 12	 1	 371524	 1	 1	 3	 HJPF_13021991	 53
 800.7	 12	 1	 374051.6	 1	 1	 4	 HJPF_13021991	 53
 528.6	 12	 2	 376745.5	 1	 1	 5	 HJPF_13021991	 53
 430.1	 12	 3	 380470.4	 1	 1	 6	 HJPF_13021991	 53
 392.5	 11	 1	 382449.3	 1	 1	 1	 HJPF_13021991	 53
 407	 11	 3	 385276.2	 1	 1	 2	 HJPF_13021991	 53
 315.1	 11	 1	 388635.3	 1	 1	 3	 HJPF_13021991	 53
 316.3	 11	 1	 392177.3	 1	 1	 4	 HJPF_13021991	 53
 411.4	 11	 3	 395237	 1	 1	 5	 HJPF_13021991	 53
 450.5	 11	 2	 397831.2	 1	 1	 6	 HJPF_13021991	 53
 359.5	 11	 2	 400608.2	 1	 1	 7	 HJPF_13021991	 53
 580	 12	 1	 402736.7	 1	 0	 1	 HJPF_13021991	 53
 691.7	 12	 3	 405014.9	 1	 1	 2	 HJPF_13021991	 53
 889.5	 12	 3	 407409.5	 1	 1	 3	 HJPF_13021991	 53
 601.2	 12	 3	 410901.6	 1	 1	 4	 HJPF_13021991	 53
 631.5	 12	 1	 414061.1	 1	 1	 5	 HJPF_13021991	 53
 610	 12	 3	 416123.1	 1	 1	 6	 HJPF_13021991	 53
 608.1	 12	 1	 419449	 1	 1	 7	 HJPF_13021991	 53
 516	 12	 2	 421610.7	 1	 1	 8	 HJPF_13021991	 53
 378.2	 11	 3	 424520.8	 1	 1	 1	 HJPF_13021991	 53
 422.4	 11	 1	 426998.5	 1	 1	 2	 HJPF_13021991	 53
 376.6	 11	 1	 430573.8	 1	 1	 3	 HJPF_13021991	 53
 626.3	 12	 2	 433999.4	 1	 1	 1	 HJPF_13021991	 53
 507.2	 12	 1	 437824.1	 1	 1	 2	 HJPF_13021991	 53
 583.5	 12	 2	 440002.5	 1	 1	 3	 HJPF_13021991	 53
 578.4	 12	 1	 442846	 1	 1	 4	 HJPF_13021991	 53
 581	 12	 2	 446138.6	 1	 1	 5	 HJPF_13021991	 53
